Player,Guild,Kills,Deaths,Fame
ylaaa,Dragon Blade,1,2,462403
yknsdog,1Mmortal,5,3,3909715
yjyms,THE WARRI0RS,30,38,9428778
yjwxiangpc,AK-47,0,1,1494
yjing0328,PoopooDancers,0,0,35214
yiyuzhen,AK-47,5,10,726012
yixuefu,Wind Cloud,0,1,58961
yixinQAQ,PSC,20,27,4513343
yixiang0818,Reworld,51,30,11528085
yixiang0818,Lai tsai Project,0,1,0
yixianer2,-,0,1,1395
yiuqoo6,1994,0,2,0
yitingmo,Pink 7,7,19,4816556
yirideshiguang,Tree Viper,0,1,0
yirenxiao18,The swallow,42,35,7616391
yippi,C O V Y,3,38,803796
yipiantian,PLAC,34,26,12112769
yipiantian,Peony Flower,1,4,4370536
yinxii,Singosari,0,2,33138
yinnai,You Shall N0T Pass,7,76,7969052
yinjie,Crusader Kings,157,71,18232916
yingyingyingying,Crusader Kings,5,4,813091
yinghe,NULL,10,36,7071237
yinghaitian,B o S,0,5,510435
yingfan,MiMe,2,2,206333
yinchuan,Free Butterfly,0,2,10684
yinchuan,Lucis Trust,0,1,0
yimobai1,AVA,1,0,166449
yikoudaya,You Shall N0T Pass,6,22,1228914
yijiepifu,Raining,0,4,174743
yiitiiti,A X E,0,0,3191
yigchunluren,NO-RE,60,52,25926274
yidihousao,Red Circle,0,2,852412
yidianfeng,chuanqiwanjia,3,1,72691
yidefurenLLH,Solo-King,5,10,4987274
yidaliks,Lucis Trust,0,2,0
yicuntianxai,All The Villains,0,2,628385
yichang981106,CRIMSON CONCLAVE,0,1,0
yicenghuijia,conquer,6,13,3309524
yibaiyi137,REZIM JOKOWI,0,1,0
yibaiyi1,-,0,1,0
yibaiyi1,ORANG JAWA,0,0,28560
yiaah,DNS,0,2,94393
yi5,QuQnnTATnnOvO,1,3,2262168
yht111,-,5,3,201014
yhrlogve,Crazybabys,3,4,137644
yhozzzz,CCTV,0,3,1552274
yhhh1031,DragonWorld,1,1,27895
yflll,Gungn1r,0,1,27682
yezuidanxing,Kunlun Jade QingJing,3,6,2762044
yezi777,Future Party,0,1,137743
yeyuzhenbai520,AAAAA,2,1,224916
yeyuzhenbai520,Dragon-Mi,53,12,14506435
yeyuzhenbai520,KuromiO3O,11,6,2236506
yeyu926,Rest home,2,2,48739
yeyezaichi,The Northern Lands,1,1,313080
yeyetha,Freaky Fools,11,31,3543163
yexu110,cat and rat,0,0,1696
yexiaoxue,Forever Night,0,3,1311982
yeuemdi,JOLLY,0,1,0
yesttttt,Aincrad Kina,0,2,0
yesttttt,-,0,1,0
yesisbaby,Peony Flower,1,9,1775484
yesbabe,PSC,4,8,1690188
yerucimei,Old Man,2,3,229647
yeonjin,Meerkat Assemble,2,0,223548
yeomsam,Noctis,2,5,441732
yenanxiong,Forever Night,18,21,3585989
yenaiguoji,A you ok,26,13,673643
yen1019,MCS-P,1,1,966031
yemo,Free Butterfly,1,7,677344
yellowski,TRlUMPH,1,0,799620
yellowlemonman,Meow Immortal,0,4,29236
yelloweto,MINlONS,18,9,5901818
yelang,Earn money,2,12,2006903
yeh960706,NO-RE,126,75,44810551
yedu,HappyDay,2,10,3570622
yechangmengduo,B o S,2,3,723892
yechan222,Kingdom,24,29,4783380
yebaby,PSC,17,9,2673454
yealink,Pink 7,0,2,83955
ydwhoru,Kingdom,2,2,232529
