Player,Guild,Wins,Losses,Total,Winrate_%
Zayshii,Griffin Empire,37,38,75,49.33
xyzttt,Forever Night,37,39,76,48.68
LiuMo,Forever Night,37,40,77,48.05
DDanzi,REGROUP,37,45,82,45.12
KontolTerkulai,Maharlika,37,47,84,44.05
YuFei26,xCUTIESx,37,49,86,43.02
TTaco,MO GU,37,53,90,41.11
Moemoeking,Maharlika,37,54,91,40.66
YuanTai,Western Paradise,37,55,92,40.22
stalma,Maharlika,37,58,95,38.95
kraoo,Earn money,37,60,97,38.14
FEWTHESUN,xCUTIESx,37,74,111,33.33
ambernoiac,All Rise,36,9,45,80.0
Ikunyyds,All Rise,36,10,46,78.26
Lolipop0709,All Rise,36,10,46,78.26
Proxiima,PLAC,36,12,48,75.0
HUA921231,Chikipi,36,16,52,69.23
Kootain,All The Villains,36,16,52,69.23
PROSES,Summers,36,16,52,69.23
LabronJams,Chikipi,36,19,55,65.45
BerryWind,All The Villains,36,20,56,64.29
baitang00,PLAC,36,20,56,64.29
XDLxw,Farm Or Die,36,21,57,63.16
ZMFsb,PLAC,36,21,57,63.16
MothBall,Chikipi,36,22,58,62.07
ssalssal,Meerkat Assemble,36,23,59,61.02
ColumZ,BeasTDaK,36,24,60,60.0
maplechime,Forever Night,36,25,61,59.02
OOsmzOO,PLAC,36,26,62,58.06
Omglag,F A M I L Y,36,26,62,58.06
Pleiss,Singosari,36,28,64,56.25
michelinz,Griffin Empire,36,28,64,56.25
LinKe,Chikipi,36,29,65,55.38
charlie2007,Minerva-X,36,29,65,55.38
1004gryoung,REGROUP,36,33,69,52.17
Fariy,HeIIo Kitty,36,34,70,51.43
THORRRRRRRRRRRRR,Griffin Empire,36,35,71,50.7
dilapidated,MO GU,36,35,71,50.7
JUPTEENGUMAILA,Snake Snake Fish Fish,36,39,75,48.0
OwnerZeff,Maharlika,36,39,75,48.0
RuBP,Maharlika,36,40,76,47.37
Fashionplayer,Maharlika,36,41,77,46.75
pololo008,Forever Night,36,41,77,46.75
Jeongyeoni,SubuTai,36,42,78,46.15
MASTER1124,COALITION,36,43,79,45.57
Guraves,REGROUP,36,44,80,45.0
RATATAAA,Meerkat Assemble,36,47,83,43.37
heash,Maharlika,36,48,84,42.86
Serrito,Snake Snake Fish Fish,36,50,86,41.86
luckOVOwu,Earn money,36,50,86,41.86
Zhergh,COALITION,36,51,87,41.38
xMori,COALITION,36,52,88,40.91
PandaiBesi77,Maharlika,36,53,89,40.45
Jennie,SubuTai,36,62,98,36.73
MerMaidManX,Malevolent,36,83,119,30.25
BARAKATO,Summers,35,11,46,76.09
AAAYUUU,Artery,35,16,51,68.63
ChongZi,Chikipi,35,17,52,67.31
chennnnnnn,Chikipi,35,17,52,67.31
soouei,Initial Engage,35,17,52,67.31
CelesteCHN,PLAC,35,18,53,66.04
DennD,F A M I L Y,35,18,53,66.04
ladiidaisy,PLAC,35,18,53,66.04
JoiRJqu,PLAC,35,19,54,64.81
LaoDi666,PLAC,35,19,54,64.81
oyay,Initial Engage,35,19,54,64.81
Butcher2k,All The Villains,35,20,55,63.64
Pablooo,Summers,35,20,55,63.64
hefrey,Summers,35,20,55,63.64
GXB,Chikipi,35,22,57,61.4
OwOCAT,Chikipi,35,22,57,61.4
18cm45p,F A M I L Y,35,24,59,59.32
Koril,Conscripted,35,24,59,59.32
Fatbob,Summers,35,26,61,57.38
SAkuraGoOse,ACM,35,26,61,57.38
strawberry123,Summers,35,26,61,57.38
BoJun,Chikipi,35,28,63,55.56
EnvyTia,AFTERMATH,35,28,63,55.56
Pinoy,Conscripted,35,32,67,52.24
Toychel,REGROUP,35,32,67,52.24
MatchChoco,REGROUP,35,33,68,51.47
Shaks,MO GU,35,35,70,50.0
legendaryde,Meerkat Assemble,35,35,70,50.0
ShuXinhXinh,Maharlika,35,36,71,49.3
kingBaldwin5,Topspire,35,36,71,49.3
syarkazuki,REGROUP,35,38,73,47.95
SAMMM88,MO GU,35,41,76,46.05
MhooKrob,PAPAYA POKPOK,35,47,82,42.68
MeiRenPeiZih,Western Paradise,35,48,83,42.17
fuzia,MO GU,35,49,84,41.67
Mew1,xCUTIESx,35,51,86,40.7
SHAD0W,MO GU,35,52,87,40.23
YoJamix,Western Paradise,35,53,88,39.77
craneshenn,Earn money,35,55,90,38.89
xBurninG,Maharlika,35,62,97,36.08
JGen,Earn money,35,66,101,34.65
333777333,ACM,35,200,235,14.89
syyxf,All The Villains,34,9,43,79.07
Fronesis,F A M I L Y,34,10,44,77.27
saucecuas,Summers,34,10,44,77.27
IZepar,Summers,34,13,47,72.34
RyanDJB,PLAC,34,13,47,72.34
Ba1die,PLAC,34,14,48,70.83
Losster,Summers,34,14,48,70.83
XMaer,All Rise,34,14,48,70.83
Du3kNeverDie,Rescue Station,34,15,49,69.39
Hamsterz,Summers,34,16,50,68.0
DaftPunkk,BeasTDaK,34,17,51,66.67
Ldragon,Summers,34,17,51,66.67
ZinJetsu,Summers,34,17,51,66.67
snk7878,Farm Or Die,34,20,54,62.96
sankai,Summers,34,21,55,61.82
Gamanei,Chikipi,34,22,56,60.71
Hitesh,Topspire,34,23,57,59.65
Sentin3L,Speed Check,34,23,57,59.65
Cedd,Initial Engage,34,24,58,58.62
Bayunziii,Initial Engage,34,25,59,57.63
IOO86,Artery,34,25,59,57.63
Jejeeeee1,Initial Engage,34,25,59,57.63
MMalFurion,Meerkat Assemble,34,25,59,57.63
dziyoo,Conscripted,34,25,59,57.63
Busibeast,Topspire,34,27,61,55.74
Guava,Beavers,34,27,61,55.74
Tempez,Topspire,34,28,62,54.84
SpiritOfBoreas,Snake Snake Fish Fish,34,29,63,53.97
forthe24,Rescue Station,34,29,63,53.97
MaxIvor,Rescue Station,34,31,65,52.31
rhazec0,Initial Engage,34,31,65,52.31
ConigiKa,Chikipi,34,32,66,51.52
MaximumTorque,AFTERMATH,34,34,68,50.0
yuuhao,AFTERMATH,34,35,69,49.28
CoffeJoA,REGROUP,34,38,72,47.22
Cherise,Snake Snake Fish Fish,34,39,73,46.58
KimChunChu,Raze,34,39,73,46.58
Geeeeek,REGROUP,34,40,74,45.95
Selene,Beavers,34,40,74,45.95
Jiyouma,MAX VERSTAPPEN,34,43,77,44.16
XenoMage,Raze,34,43,77,44.16
Ssssssjjjjj,Western Paradise,34,45,79,43.04
Natsumi,Snake Snake Fish Fish,34,46,80,42.5
LostVen,Speed Check,34,48,82,41.46
Sirius,Fenr,34,48,82,41.46
SotoBanjar,Maharlika,34,48,82,41.46
Raborteg,Maharlika,34,51,85,40.0
Chimuinf,MO GU,34,57,91,37.36
dokeyfafa,chill here,34,60,94,36.17
KinKhowYongJA,PLAC,33,11,44,75.0
BeCaller,F A M I L Y,33,13,46,71.74
lilyfish,All Rise,33,13,46,71.74
BULESONG,PLAC,33,15,48,68.75
nothlngtosay,Laughing Boulevard,33,16,49,67.35
MadSkipper,Conscripted,33,17,50,66.0
UjangBetok,Summers,33,18,51,64.71
69senpai,All Rise,33,19,52,63.46
KerNaLzX,Chikipi,33,19,52,63.46
Kudoduc,F A M I L Y,33,19,52,63.46
Lakan,Topspire,33,20,53,62.26
kodoll,Chikipi,33,20,53,62.26
xBesss,Speed Check,33,20,53,62.26
KIMJIKZIN,Meerkat Assemble,33,22,55,60.0
Oillim,Griffin Empire,33,22,55,60.0
byeongji,REGROUP,33,25,58,56.9
TuanDxD,Rescue Station,33,27,60,55.0
YnaMoe,Meerkat Assemble,33,28,61,54.1
xHuNx,Rescue Station,33,28,61,54.1
CW05,REGROUP,33,29,62,53.23
Denkskaa,AFTERMATH,33,29,62,53.23
HOTLANPARIS,AFTERMATH,33,29,62,53.23
TviP,Rescue Station,33,29,62,53.23
Waynecui,Forever Night,33,29,62,53.23
GoubaA,Snake Snake Fish Fish,33,34,67,49.25
Ocons,AFTERMATH,33,34,67,49.25
asurashu,Maharlika,33,34,67,49.25
GcashCries,Maharlika,33,37,70,47.14
lastingIII,MO GU,33,40,73,45.21
AlyasBlack,Maharlika,33,42,75,44.0
Zentoo,PAPAYA POKPOK,33,44,77,42.86
MikoOzzy,Maharlika,33,46,79,41.77
wi88,Western Paradise,33,46,79,41.77
Knightdell,Maharlika,33,47,80,41.25
Franthiw,Snake Snake Fish Fish,33,50,83,39.76
Reevvv,Maharlika,33,50,83,39.76
Cottonfarmer6000,Snake Snake Fish Fish,33,51,84,39.29
KAPITANLIN,MO GU,33,51,84,39.29
jiaran2h,Earn money,33,52,85,38.82
AnyeBBG,Western Paradise,33,55,88,37.5
xiaopeng9999,HeIIo Kitty,33,57,90,36.67
Ayehhh,Maharlika,33,58,91,36.26
090909s,SubuTai,33,66,99,33.33
CoolingPowder,Summers,32,10,42,76.19
PickleBull,Summers,32,10,42,76.19
Elevenday,PLAC,32,11,43,74.42
bzwm,All Rise,32,11,43,74.42
freehkfree,Summers,32,11,43,74.42
FaFey,AFTERMATH,32,12,44,72.73
TaiYuBoy,Chikipi,32,12,44,72.73
nooneneed,PLAC,32,12,44,72.73
Resai,Summers,32,13,45,71.11
hungnguyn,F A M I L Y,32,13,45,71.11
Baal23,Initial Engage,32,15,47,68.09
Entropy30,Conscripted,32,15,47,68.09
OXOOOXXO,Chikipi,32,15,47,68.09
RaigaStormflame,Laughing Boulevard,32,16,48,66.67
YangZai1986,Farm Or Die,32,17,49,65.31
lkj3808808,REGROUP,32,19,51,62.75
DuckyDayo,Meerkat Assemble,32,20,52,61.54
smilewuwu,Chikipi,32,20,52,61.54
Yueehan,Initial Engage,32,21,53,60.38
Casehoe,Topspire,32,24,56,57.14
NIUNIYSSSS,ACM,32,24,56,57.14
Marcodurr,Meerkat Assemble,32,25,57,56.14
SHAOCHI,Meerkat Assemble,32,25,57,56.14
AlfBs,AFTERMATH,32,26,58,55.17
BB2QWQ,Western Paradise,32,27,59,54.24
Bonakkid,Initial Engage,32,28,60,53.33
Thwnas,Minerva-X,32,28,60,53.33
machima,ACM,32,29,61,52.46
TFOUTTRCK5,HeIIo Kitty,32,30,62,51.61
Dodgeroll,AFTERMATH,32,31,63,50.79
KapitanSino,Topspire,32,31,63,50.79
dZIONb,Western Paradise,32,32,64,50.0
IHaveGoGo,REGROUP,32,33,65,49.23
HotHuT,ACM,32,34,66,48.48
NotHieuQuoc,Griffin Empire,32,34,66,48.48
patekoo,Raze,32,36,68,47.06
NotBepo,Maharlika,32,37,69,46.38
Gummic,Rescue Station,32,38,70,45.71
xDoyle,Snake Snake Fish Fish,32,38,70,45.71
GeneralPuddles,Maharlika,32,41,73,43.84
liu66,MO GU,32,41,73,43.84
BanhTrangTroll,Maharlika,32,42,74,43.24
Duedees,chill here,32,44,76,42.11
Cranberry,Maharlika,32,47,79,40.51
huangfudage,MO GU,32,48,80,40.0
MemetBengkel,AFTERMATH,32,49,81,39.51
Shaadd,Maharlika,32,49,81,39.51
tangmingyang,MO GU,32,52,84,38.1
FishFighter,Western Paradise,32,54,86,37.21
RoMaViN,MO GU,32,57,89,35.96
LUKOAN,MAX VERSTAPPEN,32,60,92,34.78
MuDDung,chill here,32,60,92,34.78
dukeee,COALITION,32,67,99,32.32
Nuub,MO GU,32,76,108,29.63
Pukinakulayrosas,COALITION,32,81,113,28.32
Piatos,Maharlika,32,132,164,19.51
22y,Summers,31,6,37,83.78
Tokontol,Summers,31,8,39,79.49
JCKEAMJUN,PLAC,31,9,40,77.5
Opperwezen,Summers,31,10,41,75.61
PlayerImport,Speed Check,31,10,41,75.61
Smi1ey,PLAC,31,10,41,75.61
kissbigjb,PLAC,31,13,44,70.45
Magistrav,BeasTDaK,31,14,45,68.89
dashitou,Summers,31,15,46,67.39
Oopsxyy,BeasTDaK,31,16,47,65.96
Hafaa,F A M I L Y,31,17,48,64.58
KiyotaOWO,PLAC,31,17,48,64.58
VUZX,F A M I L Y,31,17,48,64.58
GaiGai001,HeIIo Kitty,31,18,49,63.27
GoldYeYe,Summers,31,18,49,63.27
Limzyyy,Summers,31,18,49,63.27
Artmas,CRACKER,31,19,50,62.0
TuanBanh,F A M I L Y,31,19,50,62.0
Ziekee,BeasTDaK,31,19,50,62.0
blackpumkin,BeasTDaK,31,19,50,62.0
imongmother,BeasTDaK,31,19,50,62.0
MOYOO,PLAC,31,20,51,60.78
MaulanaHabibana,Meerkat Assemble,31,20,51,60.78
liphillarc,F A M I L Y,31,21,52,59.62
Akkan,Maharlika,31,22,53,58.49
MtabVN,Rescue Station,31,22,53,58.49
Youmombigshark,Minerva-X,31,22,53,58.49
Onih,AFTERMATH,31,23,54,57.41
nHeathen,Meerkat Assemble,31,23,54,57.41
shushushushushu,Forever Night,31,23,54,57.41
XxxTentacionxX,AFTERMATH,31,24,55,56.36
SBISlayer,PAPAYA POKPOK,31,25,56,55.36
luck57,Forever Night,31,26,57,54.39
Nachhhh,Snake Snake Fish Fish,31,27,58,53.45
toumar,Forever Night,31,28,59,52.54
Pawi,MO GU,31,29,60,51.67
DogMode999,PLAC,31,30,61,50.82
MrRhEzZzA,Maharlika,31,30,61,50.82
xoxxxoox,Minerva-X,31,31,62,50.0
NoSurprises,Western Paradise,31,33,64,48.44
brendonkim,REGROUP,31,34,65,47.69
Kxiongda,Maharlika,31,36,67,46.27
ZfiovetF2,PAPAYA POKPOK,31,36,67,46.27
xiaoxiaoxie,Maharlika,31,36,67,46.27
Brewery,xCUTIESx,31,37,68,45.59
Genokiller,Maharlika,31,37,68,45.59
Hyper,PAPAYA POKPOK,31,37,68,45.59
Yaorw,Maharlika,31,37,68,45.59
sScyll,Maharlika,31,37,68,45.59
LancerLy,Maharlika,31,39,70,44.29
BaooCutt,MAX VERSTAPPEN,31,40,71,43.66
Lozi,Maharlika,31,42,73,42.47
Ocedeon,MO GU,31,43,74,41.89
sParK99,Snake Snake Fish Fish,31,45,76,40.79
Jurogi,Maharlika,31,46,77,40.26
Baoyu,Reworld,31,49,80,38.75
Cxeaouz,COALITION,31,55,86,36.05
hjxlove,Earn money,31,63,94,32.98
Y1baouo,All Rise,30,9,39,76.92
Milioo,PLAC,30,10,40,75.0
Reticulians,All Rise,30,10,40,75.0
james2022,Summers,30,10,40,75.0
MinhHuann,F A M I L Y,30,11,41,73.17
BlackNoob,CRACKER,30,12,42,71.43
Cc1337,All Rise,30,12,42,71.43
Dcxjuer,All Rise,30,12,42,71.43
goujiao,All Rise,30,12,42,71.43
MagusTheWise,Laughing Boulevard,30,13,43,69.77
Th19,PLAC,30,13,43,69.77
baoziwaer,All Rise,30,13,43,69.77
DinoBao,Summers,30,14,44,68.18
UnforGet,AFTERMATH,30,14,44,68.18
buoluobao,All Rise,30,14,44,68.18
Cbam,Meerkat Assemble,30,15,45,66.67
QuentonNelson,Speed Check,30,15,45,66.67
llilililillIiI,CRACKER,30,16,46,65.22
JangSword,CRACKER,30,17,47,63.83
Enryuuu13,Initial Engage,30,18,48,62.5
qtjuju,Speed Check,30,19,49,61.22
KoreanPizza,Summers,30,20,50,60.0
QingMangss,Summers,30,20,50,60.0
xArtx,AFTERMATH,30,20,50,60.0
ILIKEBANANA,Summers,30,21,51,58.82
longleg07,REGROUP,30,21,51,58.82
zKFC,All The Villains,30,21,51,58.82
Reyane,Summers,30,22,52,57.69
uncrowned7,Summers,30,22,52,57.69
325921548191125,AFTERMATH,30,23,53,56.6
Fatail7,Western Paradise,30,25,55,54.55
jiuchou,Forever Night,30,26,56,53.57
AidhiMan,Meerkat Assemble,30,27,57,52.63
DaBanJ,All Rise,30,28,58,51.72
CHNchaoshilala,HeIIo Kitty,30,29,59,50.85
SakerVo,Rescue Station,30,31,61,49.18
JustFuckyou,SubuTai,30,33,63,47.62
ZUNZUII,Maharlika,30,35,65,46.15
BlackM0b,COALITION,30,36,66,45.45
Izumiiii,MO GU,30,37,67,44.78
GuuGuuGarGar,MO GU,30,38,68,44.12
NicOwO,Western Paradise,30,39,69,43.48
alexlin555,Real Man,30,39,69,43.48
chaotht,Maharlika,30,39,69,43.48
kindmeplease,Reworld,30,39,69,43.48
PeevesQQ,Western Paradise,30,41,71,42.25
Yygsgs,Maharlika,30,42,72,41.67
eoy,MO GU,30,43,73,41.1
merychis,Maharlika,30,43,73,41.1
Rahmm,Maharlika,30,45,75,40.0
UBea,Maharlika,30,45,75,40.0
Veyl,Raze,30,57,87,34.48
bjergerking,Initial Engage,30,57,87,34.48
allxe,Maharlika,30,66,96,31.25
BerbD,PAPAYA POKPOK,30,79,109,27.52
naiwojiji,All Rise,29,6,35,82.86
CarreraTempest,Summers,29,9,38,76.32
YanYe,PLAC,29,10,39,74.36
Elainaisthebest,Griffin Empire,29,12,41,70.73
p9958090,PLAC,29,13,42,69.05
Krillinn,F A M I L Y,29,14,43,67.44
DEABU1005,Meerkat Assemble,29,16,45,64.44
feng74100727,Chikipi,29,16,45,64.44
GodlikeWu,Chikipi,29,17,46,63.04
cchh0910,Chikipi,29,17,46,63.04
terizlaking,AFTERMATH,29,17,46,63.04
Ambakey,AFTERMATH,29,18,47,61.7
HMinh04,Rescue Station,29,18,47,61.7
mbticute,CRACKER,29,18,47,61.7
wondeoki,F A M I L Y,29,18,47,61.7
LordOverGear,Topspire,29,19,48,60.42
XmaoOOO,PLAC,29,19,48,60.42
SutarnoTukijan,Singosari,29,20,49,59.18
AICHIBABAOZHOU,Chikipi,29,21,50,58.0
YanIuowang,Minerva-X,29,21,50,58.0
3redolence,Griffin Empire,29,22,51,56.86
IIOKKOL,MO GU,29,22,51,56.86
ilovebj,Minerva-X,29,22,51,56.86
Acr0,Meerkat Assemble,29,23,52,55.77
mantou0122,Minerva-X,29,23,52,55.77
omniacausa,Never Say Never,29,23,52,55.77
gHiLkiLL,Topspire,29,24,53,54.72
riegh,P U R G E,29,24,53,54.72
strongblack,CRACKER,29,24,53,54.72
Alphazragonov,AFTERMATH,29,27,56,51.79
BERU,Raze,29,28,57,50.88
Renadaa,AFTERMATH,29,28,57,50.88
andhea,MO GU,29,29,58,50.0
Madest,REGROUP,29,30,59,49.15
Meniran,AFTERMATH,29,30,59,49.15
Ti4ted,Maharlika,29,32,61,47.54
KriShiru,Maharlika,29,33,62,46.77
Darkblue0511,COALITION,29,36,65,44.62
greenkolor,COALITION,29,37,66,43.94
Scappy,PAPAYA POKPOK,29,38,67,43.28
Dongrami,Maharlika,29,39,68,42.65
KyleStarboy,Maharlika,29,39,68,42.65
Ryuk0Matoi,Dreamweavers,29,39,68,42.65
IceAanikii,MO GU,29,40,69,42.03
Saisho,Conscripted,29,41,70,41.43
Phxxri,chill here,29,47,76,38.16
runho224,chill here,29,56,85,34.12
Trailblazer,SubuTai,29,69,98,29.59
doveegg,snow forest,29,97,126,23.02
AlbQueen,snow forest,29,104,133,21.8
DuCouteau,Summers,28,8,36,77.78
meowmeowcccat,All Rise,28,9,37,75.68
ArWa,PLAC,28,10,38,73.68
STARD0G,BeasTDaK,28,10,38,73.68
KaungHtetLwin,PLAC,28,11,39,71.79
Ylicen,Chikipi,28,13,41,68.29
cua7mau,Rescue Station,28,13,41,68.29
Eonkkk,Meerkat Assemble,28,14,42,66.67
CHANGSUU,Laughing Boulevard,28,15,43,65.12
Jamango,Initial Engage,28,15,43,65.12
OnlyForPvP,Chikipi,28,15,43,65.12
WATTTSON,Summers,28,15,43,65.12
2KIz,PLAC,28,18,46,60.87
Clavdia,Initial Engage,28,18,46,60.87
ExGiant,AFTERMATH,28,18,46,60.87
JJsolokill,PLAC,28,18,46,60.87
WSSSF2101,All The Villains,28,19,47,59.57
Archellee,BeasTDaK,28,20,48,58.33
Xiaoo,Initial Engage,28,20,48,58.33
Zymetha,Meerkat Assemble,28,20,48,58.33
kirill1078,Meerkat Assemble,28,20,48,58.33
MrCiD,Maharlika,28,21,49,57.14
Makoiiii,HeIIo Kitty,28,23,51,54.9
Plom0,Meerkat Assemble,28,23,51,54.9
R3zin,Initial Engage,28,23,51,54.9
Xzateam,Summers,28,23,51,54.9
haveagooddie,ACM,28,23,51,54.9
holdupimcoming,CTA,28,23,51,54.9
KawaiiKanojoo,Forever Night,28,24,52,53.85
LittleBoyaa,ACM,28,24,52,53.85
HjxKo,Forever Night,28,25,53,52.83
RhyschyKyky,Topspire,28,25,53,52.83
Mush8008,Initial Engage,28,26,54,51.85
Strrygwyyr,COALITION,28,26,54,51.85
TreasureE,REGROUP,28,26,54,51.85
Aryze007,Rescue Station,28,28,56,50.0
YourDailyDose,MO GU,28,28,56,50.0
Zeys02,ACM,28,28,56,50.0
cungbinhthuong,Rescue Station,28,28,56,50.0
Kiirito,Rescue Station,28,29,57,49.12
Zatanna,MO GU,28,29,57,49.12
kamome96,Reworld,28,30,58,48.28
201pinglmao,CTA,28,31,59,47.46
Escalio,Maharlika,28,32,60,46.67
Jejemon143,Topspire,28,32,60,46.67
2400,Raze,28,33,61,45.9
xiaokalaji,xCUTIESx,28,33,61,45.9
Erytheia,AFTERMATH,28,34,62,45.16
Gyul,Maharlika,28,36,64,43.75
SOLOLEVELING69,MO GU,28,37,65,43.08
Cinzo,MO GU,28,38,66,42.42
Shadow1015,Maharlika,28,38,66,42.42
Angrydick,MO GU,28,39,67,41.79
elleou,chill here,28,39,67,41.79
AmberBlue,chill here,28,41,69,40.58
Plair,MO GU,28,41,69,40.58
Rosemate,SubuTai,28,43,71,39.44
DSYIKO,Maharlika,28,47,75,37.33
Godszzzz,Maharlika,28,47,75,37.33
lichoua,MO GU,28,49,77,36.36
Gaesanz,Maharlika,28,52,80,35.0
Eggcell,MAX VERSTAPPEN,28,61,89,31.46
Dino9527,PLAC,28,71,99,28.28
Marshall,PLAC,28,95,123,22.76
1stFunHunters,MO GU,28,107,135,20.74
VaeBimo,PLAC,27,4,31,87.1
Viking1231,PLAC,27,5,32,84.38
AixX1ng,All Rise,27,7,34,79.41
Acedia,Summers,27,8,35,77.14
HyFly,Speed Check,27,9,36,75.0
Sushiii,PLAC,27,9,36,75.0
Zoricon,PLAC,27,9,36,75.0
aarrwo,PLAC,27,10,37,72.97
WashabiLinh,F A M I L Y,27,11,38,71.05
vierr,Summers,27,11,38,71.05
Hmy,PLAC,27,12,39,69.23
McDonald,CRACKER,27,12,39,69.23
PolkZ,Initial Engage,27,12,39,69.23
ATMpiapia,All Rise,27,13,40,67.5
Archideus,Summers,27,13,40,67.5
D1monhunter,Summers,27,14,41,65.85
MrVlad,P U R G E,27,14,41,65.85
zoen,Chikipi,27,14,41,65.85
HeaYo,Beavers,27,15,42,64.29
AWOO0,Topspire,27,16,43,62.79
Feeddy,F A M I L Y,27,16,43,62.79
T1wooner,ACM,27,16,43,62.79
nuud,Griffin Empire,27,16,43,62.79
Artemals,Summers,27,17,44,61.36
EvaEflie,BeasTDaK,27,18,45,60.0
ItWontFitSenpai,CTA,27,18,45,60.0
1oopho13,Summers,27,19,46,58.7
AKAHuang,Chikipi,27,19,46,58.7
helcurt1,P U R G E,27,19,46,58.7
xJAxAx,ACM,27,19,46,58.7
yyymorz,Forever Night,27,19,46,58.7
zzeko,ACM,27,19,46,58.7
1223time,ACM,27,20,47,57.45
FJawaa,Never Say Never,27,20,47,57.45
Rektaholic,BeasTDaK,27,20,47,57.45
jeongjaek7003,REGROUP,27,20,47,57.45
Apa,Summers,27,21,48,56.25
ChessePinkman,Kingdom,27,22,49,55.1
HELMDRNN,P U R G E,27,22,49,55.1
IsekaiHero,Meerkat Assemble,27,22,49,55.1
Lockeon,Conscripted,27,22,49,55.1
terpogs,P U R G E,27,22,49,55.1
0910Z,All The Villains,27,23,50,54.0
THORFINN24,CTA,27,24,51,52.94
qpaz7946,ACM,27,24,51,52.94
Engelista,Meerkat Assemble,27,25,52,51.92
Ian787878,Minerva-X,27,25,52,51.92
Wh1skeyyy,SubuTai,27,25,52,51.92
HaruDragneel,Initial Engage,27,26,53,50.94
Saxiu,Snake Snake Fish Fish,27,26,53,50.94
starfield7,Rescue Station,27,26,53,50.94
GITANE,Meerkat Assemble,27,27,54,50.0
Ataitai,Real Man,27,28,55,49.09
Shiperr,Rescue Station,27,28,55,49.09
SoneGyi,Malevolent,27,28,55,49.09
Yrstar,Forever Night,27,28,55,49.09
ferng,Snake Snake Fish Fish,27,28,55,49.09
ANNYEONG,REGROUP,27,29,56,48.21
ImCow,Meerkat Assemble,27,29,56,48.21
GSsticky,Maharlika,27,30,57,47.37
Kittycake,Maharlika,27,30,57,47.37
Maayad,Maharlika,27,30,57,47.37
amoZ,Maharlika,27,30,57,47.37
Se3cond,PAPAYA POKPOK,27,31,58,46.55
himtt,SubuTai,27,31,58,46.55
EasySoGood,Maharlika,27,32,59,45.76
Kayoch,Maharlika,27,32,59,45.76
5ppa,Beavers,27,33,60,45.0
Euzen,SubuTai,27,33,60,45.0
VeKnomZ,Maharlika,27,33,60,45.0
raqxine,Reworld,27,35,62,43.55
FrankTang,Reworld,27,36,63,42.86
xBlackLovex,PAPAYA POKPOK,27,36,63,42.86
KiMeRaTH,xCUTIESx,27,37,64,42.19
Sileena,SubuTai,27,37,64,42.19
Adeun,chill here,27,38,65,41.54
Besickofrat,Western Paradise,27,38,65,41.54
TealHoney,Maharlika,27,38,65,41.54
yipiantian,Earn money,27,38,65,41.54
Midnight072,Maharlika,27,39,66,40.91
meitoumeinao,Earn money,27,40,67,40.3
prplebrries,COALITION,27,40,67,40.3
ZolidDream,PAPAYA POKPOK,27,41,68,39.71
weimaomao1,CCTV,27,41,68,39.71
LinHenry,Reworld,27,42,69,39.13
iKImsan,PAPAYA POKPOK,27,43,70,38.57
Croa,Maharlika,27,44,71,38.03
ORickO,MO GU,27,45,72,37.5
HeyKid,Earn money,27,47,74,36.49
Skypunch,Maharlika,27,48,75,36.0
Regretfish,MO GU,27,55,82,32.93
BigNiao77,All Rise,26,5,31,83.87
DOTA3pone3,Summers,26,6,32,81.25
Ragnaros,Summers,26,8,34,76.47
WolfMaple,PLAC,26,8,34,76.47
YamahaFX,Summers,26,9,35,74.29
bai0420,Chikipi,26,9,35,74.29
GuccyXFrog,Laughing Boulevard,26,10,36,72.22
xcylszm,All Rise,26,10,36,72.22
Diyusef,BeasTDaK,26,11,37,70.27
TripleST,PLAC,26,11,37,70.27
Kaydennnnnnnnnnn,Initial Engage,26,12,38,68.42
TodoOuO,PLAC,26,13,39,66.67
adorablejihye,Summers,26,13,39,66.67
Alusi,BeasTDaK,26,14,40,65.0
NeOtsuka,AFTERMATH,26,14,40,65.0
S0up,F A M I L Y,26,14,40,65.0
HieApeul,Summers,26,15,41,63.41
ZZiraffe,All Rise,26,15,41,63.41
eksel,Meerkat Assemble,26,15,41,63.41
DANBA,REGROUP,26,16,42,61.9
KIR1T0O,Topspire,26,16,42,61.9
Sojak2,Initial Engage,26,16,42,61.9
Diah,Meerkat Assemble,26,17,43,60.47
KolonMotors,Kingdom,26,17,43,60.47
DarkBlack,Conscripted,26,18,44,59.09
FiwSun,PLAC,26,18,44,59.09
LinaFoxTail,Meerkat Assemble,26,18,44,59.09
MeGoodEnglish,Topspire,26,18,44,59.09
bluetea,ACM,26,18,44,59.09
saseum,Kingdom,26,18,44,59.09
CARONG,P U R G E,26,19,45,57.78
DIXIETHETWINKIE,Conscripted,26,19,45,57.78
Impostory,AFTERMATH,26,19,45,57.78
PutaoYa,ACM,26,19,45,57.78
casualgamer,Initial Engage,26,19,45,57.78
AWEII,Chikipi,26,20,46,56.52
Chrishugsyou,Summers,26,20,46,56.52
Gaowanzi,PLAC,26,20,46,56.52
Naawaa,Speed Check,26,20,46,56.52
THEfckALL,BeasTDaK,26,20,46,56.52
TalibGolteb,Conscripted,26,20,46,56.52
ZhangyuThang,Rescue Station,26,20,46,56.52
ilikeanimals,Topspire,26,20,46,56.52
professionalY1,Never Say Never,26,20,46,56.52
MomsTouch,Summers,26,21,47,55.32
Nabz,BeasTDaK,26,21,47,55.32
RedHair,CTA,26,21,47,55.32
