Player,Guild,Kills,Deaths,Fame
zennazlatan,ANY FIGHT,18,41,12443883
OppoTiger,EightFours,24,0,14913983
VazelinvoeDrislo,Lemon Girls,11,33,12771411
peghy,Woof Woof,64,36,15465003
rappppp,Skoggangr,99,35,24219572
NiceHit,G2U,48,10,8359594
oguz,Y O I N K,30,29,19957341
raven123,Crescendo,41,20,13505954
Rafshadow,Critical,10,26,16308790
ZhabeY,K F C,29,43,11274972
Collpvp,Clean Kill,47,29,12802601
BigDest,Ridniy Kray,38,20,11759229
Analnywlam,Moros,69,15,15479187
Veilwalker,EQMS,86,34,14686481
KingpinWillem,Ascension,7,44,8398310
DeathCliff,Papaoutai,17,25,15428855
SaboyanUA,Ridniy Kray,56,23,12161549
heilung7,B A N G,69,22,15860359
D4dits,Vikings,38,16,3408711
Siegfried69,EQMS,3,32,9275386
QubaSigato,Fuego,7,27,11001600
Sinek10Li,Cape Dancers,40,44,2272919
gaizoulette,Critical,37,24,17457890
Vestige,Squirtle Squad,28,49,17218716
Pisig,BACKSTAB CO,16,58,1781254
minyshiroe,DontNeedYou,18,36,10689813
Vio69,S A N I T Y,26,36,10541686
Karinnaa,G2U,82,30,10048807
VGlenn,Contingent,241,25,39158344
PEG4LIFE,-,25,10,2763101
Rhadish,Critical,34,21,14426325
SweetNuts,K F C,17,40,10889381
leduha,G2U,25,38,11311619
Shotex,SHIV,91,31,13080876
Cepewka,Papaoutai,58,19,16618520
Seb,Squirtle Squad,112,50,22018796
pyroxiia,Empirium League,36,23,4252146
Althalya,Cow field,11,14,10723420
K4RPUZ,HALUSINASYON,45,13,3498327
Honbal,Moros,241,25,10639889
DrostFildo,Inquisitors,76,32,13892936
ShallowDE,Clean Kill,45,44,12441066
Montik,Ridniy Kray,55,23,13106306
Enerx,S A N I T Y,18,25,8812000
Kirkych,Squirtle Squad,41,28,20078818
aLUCad,Marauder s,35,52,11550289
Milizie,Panico,23,31,23272767
Imba3,Contingent,105,49,31394522
Branster,Skoggangr,7,73,13022490
Nxughty,Fuego,64,19,11568698
Kuaxy,S I X,13,28,12280019
LeTankDiscret,Critical,13,28,9056926
JAREJA,Woof Woof,23,44,14107524
NatalieBond,B A N G,4,19,19130237
D11al,-,16,14,3213613
Itay,Panico,55,35,22418998
NeonRosa,Skoggangr,13,46,15850398
WokkeSama,BOMBERMAN,26,30,11596979
JL142,Critical,55,10,14064388
Gostin,KillJoys,70,18,13747084
REYMaldito,EightFours,63,18,12377733
Gollumsito,S A N I T Y,6,34,9432764
mikado38,Woof Woof,67,46,19930933
Xyrax,Humble,35,25,12223841
capaToBeLL,KillJoys,48,35,12790479
EposTTV,WhySpierdalasz,90,29,14407696
Nadupiator,WhySpierdalasz,67,28,13826314
Pecenje,Y O I N K,17,10,10624359
ACTPOHA8T,Inquisitors,40,39,12419436
Vengeance83,Night-Reapers,34,29,3450618
victmel,Right Side,78,25,19745791
Hooonig,KillJoys,3,35,10578462
SiwyFTW,Polska Gildia,33,12,13874760
TheNoOne,Woof Woof,55,45,16708610
Lutarick,Ridniy Kray,78,14,13789283
ExziST666,Squirtle Squad,22,29,17938819
berdaniusDENEME,Woof Woof,70,48,17961228
SarettaMcQueen,Panico,0,28,15444285
NewMistr,VINICIIII,13,18,12478223
Frifri,Skoggangr,16,47,22290119
ROman23z23,Papaoutai,13,26,17118145
ArniFU,Y O I N K,7,29,18138839
EatMYDuck,EightFours,22,22,13103003
Chibreur,B A N G,83,14,20497349
froma,Panico,81,26,15879801
Prats,Panico,68,25,18724445
MaoMao,Right Side,0,13,15720730
Almirante,S A N I T Y,49,28,10791401
ADSKIY1VbISER,Inquisitors,17,40,10110958
Kaboom,Papaoutai,98,27,21387467
Adolf14,WarTag UA,19,55,11355234
AltF4wr,EQMS,21,21,15417665
QrLink,EightFours,26,26,11088484
SirPlesniowy,M O R G U E,103,26,33277118
Licquid,Moros,20,26,16068373
ZeWinx,Squirtle Squad,4,49,21697233
Per4ik,Heralds of Valhalla,43,40,16279842
jhonFerier,Black Sentinels,52,28,7547497
Grouten,EightFours,63,26,11693931
MegalodonPedro,Billionaires,12,40,4514950
KASTRO,Utopia,54,28,6630460
BiliBli32402184,Skoggangr,3,27,17941277
Xrutrag,Never Mind,21,36,4834700
Donzik,Right Side,55,12,14415728
TroLLiG,Crescendo,25,21,14764271
theblackk0,Stoic,2,39,12054848
S7EAL,S E N G O K U,64,43,6366350
F00k,VINICIIII,12,18,11942540
WOLQU,Squirtle Squad,29,40,20895100
Fazit,Ridniy Kray,41,13,10809817
TestAutomation,Blood And Tears,80,19,9053181
COSMOPOLITANI,Never Mind,30,24,2808269
Wobalmir,EQMS,100,27,15947928
lancilrotto,Panico,8,21,13527133
Myron,S E N G O K U,28,34,6590992
Alexi,WhySpierdalasz,27,22,12611770
Ceessar,Fuego,4,17,12089310
Svchy,Fuego,105,28,14658185
Simul,Right Side,72,9,15750808
Solo1111,Papaoutai,21,21,13260502
DarkCivilian,E H O T,1,23,14707849
zigk,Skoggangr,20,31,18346334
Myrabeth,Crescendo,1,15,14273941
mokjul,TONGKRONGAN,10,7,2573547
Nyaka,Heralds of Valhalla,90,35,17307455
TiTiTima,S E N G O K U,13,37,5342234
Gortanek,Fuego,2,28,13246177
zackzaka,star fire,21,41,10798011
lSorakal,Clean Kill,33,33,24202119
Thil,-,46,11,3696700
Unfik,Marauder s,3,41,9042331
YourAnusus,Ridniy Kray,58,18,13349243
JIuruka,KillJoys,44,25,9279683
JesusDeNazareth,Gemu,50,27,3174493
S1lvaa,The Highlanders Tavern,19,6,3133466
Ankit,Ascension,79,27,5905443
kobiadam,G2U,44,18,10494940
Ciger508,Critical,2,24,14653579
Absolemy,Heralds of Valhalla,23,27,12468981
OGGarbelmann,JOURNEY TOGETHER,39,33,16206041
Kyros,B A N G,0,17,18472162
BlazeStealer,Marauder s,19,41,14172135
Morcstar,EQMS,70,22,6002567
Toushiro3,Clean Kill,1,32,15869856
DaylightShines,TheOrder,61,31,7253135
Sorarin,Clean Kill,37,41,10249937
Ashwake00,Stoic,58,38,14503804
FleteMachine,Heralds of Valhalla,51,26,15539972
Niboss,Pink Unicorns,37,15,5778078
1StUdEnT1,Grey Knights,78,25,9922483
Tresdosuno,Crescendo,10,17,8590969
lolplzdiethxbye,G2U,33,17,12257311
AirCatcher,Right Side,70,38,12492021
MuslumGurseks,WarLogs,39,52,3370185
bimbooom,Right Side,79,37,20815445
EnwoH,DontNeedYou,8,19,10352337
HPveSP,Alpagut TR,45,12,2544306
DreamFuck,Utopia,248,25,6092785
Wasterose,Judge,6,13,23832516
omeriko1,kfir,59,20,14374386
frag,Contingent,184,21,11420495
UtkuTheToxic,VINICIIII,126,25,13109491
Gream,JonTurks,61,58,4130275
Lefa,Contingent,0,25,27826450
Mounirchar67,Woof Woof,16,41,14994646
BAURCAK,Mure,53,37,10667053
Morgiana,EQMS,2,17,16019133
KitKat,Tous Ensemble,7,15,15016986
Zuckles,Woof Woof,109,22,20950353
GRUBY,FAMILY OF HEFAJSTOS,71,46,11358154
Erims,kfir,73,34,13856654
CHAMPIONofHUMANS,Lemon Girls,13,39,7082296
Zaitsev,S I X,33,38,11094898
Bluez,Y O I N K,18,17,18947196
Csontarmor,Ascension,6,41,6772713
Addict,D-I-S-B-A-N-D,26,8,3116547
"4,94E+02",Woof Woof,16,33,19205100
mawcoo,Skoggangr,46,28,22826650
