Player,Guild,Wins,Losses,Total,Winrate_%
SUPERMECHSxD,Caidos_Del_Alba,2,4,6,33.33
Saboo78,R E H A B,2,4,6,33.33
SantotzCraft,CALOTE CLT,2,4,6,33.33
Sayangu,KR SEED,2,4,6,33.33
SgtSlayer3,LegionOfOne,2,4,6,33.33
ShadowLagrange,CompletelyStrange,2,4,6,33.33
ShadowlanzerX,Treasure Tales,2,4,6,33.33
ShadowstalkerXK,Inspeccion de Billeteras,2,4,6,33.33
ShemDaddy,Harvesters of the Hopeful,2,4,6,33.33
ShogunRade,Outlimits,2,4,6,33.33
ShuhamProo77,Evil AssassinsGreed,2,4,6,33.33
Sindrasss,Alpha Rats,2,4,6,33.33
SirTrovao,XNoMercy,2,4,6,33.33
Skyfim,Unslave,2,4,6,33.33
SlepyEyes69,The Lonely Men,2,4,6,33.33
SmokeUrAss,Inspeccion de Billeteras,2,4,6,33.33
SnowTwo2,Sea-Sky Fraternity,2,4,6,33.33
SolracBaal,X EL ULTIMO REINO X,2,4,6,33.33
Sparkles23,E l i x i r s,2,4,6,33.33
Sr5exy,IS MY STATIC,2,4,6,33.33
SrMarin69,A N T A R E S,2,4,6,33.33
SraSett,E l i x i r s,2,4,6,33.33
Stickmans,The Jolly Rogerz,2,4,6,33.33
Sully102,Harvesters of the Hopeful,2,4,6,33.33
SuperBrenoo,PRIMATA MOD,2,4,6,33.33
T1Zzeus,BLACK TAPE,2,4,6,33.33
T4K00,The Lonely Skibidi,2,4,6,33.33
TINKYWINKiMDF,CANG,2,4,6,33.33
TKTedy,Furia Nocturnx,2,4,6,33.33
TTEJ1bMEHb,cobra throw,2,4,6,33.33
Tanottauro,F E A R M E,2,4,6,33.33
TarrRrrrrr,Alpha Rats,2,4,6,33.33
TheDarkHector,NO HOLDING,2,4,6,33.33
TheGrumpi,SMELL OF FEAR,2,4,6,33.33
ThePandaKing23,Black - Lotus,2,4,6,33.33
TheeHerald,Overprice,2,4,6,33.33
Thornew,Just Drop4,2,4,6,33.33
ToadRD,Velo Carmesi,2,4,6,33.33
Toresuu,Raven Of Morgana,2,4,6,33.33
TralaleritaDz,ETHERNAL-GLORY,2,4,6,33.33
Turutakuturu,TyrannT,2,4,6,33.33
TwHaisem,FURIA DIVIN4,2,4,6,33.33
VAPIS,PRIMATA MOD,2,4,6,33.33
VELFITA,Warlord Syndicate,2,4,6,33.33
WOKOT,RUSH-B,2,4,6,33.33
Waulsex,B U R N I N,2,4,6,33.33
WhiteLordML,Instic,2,4,6,33.33
WhoIsEchooo,Angry Apes,2,4,6,33.33
Wilfram,Contingent,2,4,6,33.33
WizardDark9,Gankers LetaLes,2,4,6,33.33
XSansaoX,PRIMATA MOD,2,4,6,33.33
XxxFrOssxxX,SAT1VA,2,4,6,33.33
Yaszim321,Last Bober Dance,2,4,6,33.33
ZGYL,Explore The World,2,4,6,33.33
ZZoBA,KR SEED,2,4,6,33.33
Zarellia,KR SEED,2,4,6,33.33
ZerOGamble,Cavaleiros Avalonianos,2,4,6,33.33
ZeusRecovery,X EL ULTIMO REINO X,2,4,6,33.33
autoalex,Keybump,2,4,6,33.33
binimmerbesoffe,Free Beer,2,4,6,33.33
buyaozhuaio,Hamburg Kid,2,4,6,33.33
cabrilio,X EL ULTIMO REINO X,2,4,6,33.33
chicodeoro,THE UNDERWAY,2,4,6,33.33
clloyd0069,Outland Anglers,2,4,6,33.33
cucaface,La Hermandad del Espresso,2,4,6,33.33
dannysteven17,TEAM DINAM1TA,2,4,6,33.33
david6849,The Lonely Skibidi,2,4,6,33.33
dreiko666,Pretores,2,4,6,33.33
garszzz,S O L O L E V E L I N G,2,4,6,33.33
greenchung,KR SEED,2,4,6,33.33
gsgbszx,P U R G 4 T O R Y,2,4,6,33.33
haloccet,GANKOLETA,2,4,6,33.33
hamsuking,xX The Jokers Xx,2,4,6,33.33
hiamian,Last Bober Dance,2,4,6,33.33
ivanmasterwarrob,Overprice,2,4,6,33.33
jerplay7,1NFIN1TY,2,4,6,33.33
jhymyx,IFireForceI,2,4,6,33.33
joshua65423,SKYNET ALTERRA,2,4,6,33.33
kamerok,Nena y Los 77 Petes,2,4,6,33.33
kironight,Post-Mortemm,2,4,6,33.33
kklmn,AFK 444,2,4,6,33.33
krisdragonborn,A T O M 1 C,2,4,6,33.33
larvass,SEGADORES CARMESI,2,4,6,33.33
legion1200,La Hermandad del Espresso,2,4,6,33.33
leogin,Alpha Rats,2,4,6,33.33
leonmyler,E l i x i r s,2,4,6,33.33
lit21,Hiyoko gakkou,2,4,6,33.33
lomito876,Crux Del Sur,2,4,6,33.33
lordtomas,lB E R S E R K,2,4,6,33.33
luks2023,Legion Mugiwara-Clan,2,4,6,33.33
mathiu988,I Nothing I,2,4,6,33.33
maxemovich,Hijos de la Anarquia,2,4,6,33.33
minimelli,EZG0TO,2,4,6,33.33
nicolasthe3,Eternal Defiance,2,4,6,33.33
ninoshka3471,E l i x i r s,2,4,6,33.33
nissemiojo,N A M 3 L E S S,2,4,6,33.33
pacos1020,Mors Certa,2,4,6,33.33
pitbulzeira,I REVENGE I,2,4,6,33.33
ratiofly142,Darkness INC,2,4,6,33.33
rebornHuaxia,Hamburg Kid,2,4,6,33.33
saddgf,KR SEED,2,4,6,33.33
sanducero,F U L L-C O U N T E R,2,4,6,33.33
shumiga,DIABL0S,2,4,6,33.33
smilefaceli,Explore The World,2,4,6,33.33
tuki27,Da RushinG,2,4,6,33.33
voldemort18,TheLASTDisband,2,4,6,33.33
xHestix,Raven Of Morgana,2,4,6,33.33
xshadowX17,Bryllanos,2,4,6,33.33
yhoker,Make Albion Great Again,2,4,6,33.33
yosef13477,The Bells,2,4,6,33.33
youGosth,Last Bench,2,4,6,33.33
zrage2,ENDANGERED,2,4,6,33.33
zzNakayzz,Spetsnaz Grail,2,4,6,33.33
8CALM8,N o m a d z,2,5,7,28.57
ALAN3011W,Rage of Camelot,2,5,7,28.57
APeacefulPlayer,INTERDITS,2,5,7,28.57
AdamCytokine,Mythix,2,5,7,28.57
AfroDemon,Harvesters of the Hopeful,2,5,7,28.57
Al3jandra,Alpha Rats,2,5,7,28.57
AlexFloresXD,TyrannT,2,5,7,28.57
Amanor93,Wandering-Souls,2,5,7,28.57
AriMaynas,S0LO-LEVELING,2,5,7,28.57
Armendos,Outland Anglers,2,5,7,28.57
Armsocks,True Gentleman,2,5,7,28.57
Bagehl,Angry Apes,2,5,7,28.57
Barrio27,Wandering-Souls,2,5,7,28.57
Blackdead096,R E H A B,2,5,7,28.57
BoloSex,Unslave,2,5,7,28.57
Bramwald,Arroz Clan,2,5,7,28.57
Brokini,Loyalty Matters,2,5,7,28.57
BryanRCM,Velo Rojo,2,5,7,28.57
C4BELL1N,Evil D I N O C O,2,5,7,28.57
CapitanSunCelium,Road Of Ruins,2,5,7,28.57
CataVeia,GELO E TECO,2,5,7,28.57
ChampionOfAfrica,Dies-Irae,2,5,7,28.57
Chayanne507,MICHI BROTHERHOOD,2,5,7,28.57
Chillysauce,The Lonely Men,2,5,7,28.57
ChrisMoore,Hitsquad,2,5,7,28.57
Chucho663,Muxolots,2,5,7,28.57
Chunin6363,At Arayan Kelebekler,2,5,7,28.57
CipherKira,CompletelyStrange,2,5,7,28.57
Coulson593,Spetsnaz Grail,2,5,7,28.57
CozmosXDD,SKYNET ALTERRA,2,5,7,28.57
Cpice,ANNlHILATION,2,5,7,28.57
Croakingh,X EL ULTIMO REINO X,2,5,7,28.57
Crolldex,Raven Of Morgana,2,5,7,28.57
CustAcy,Contingent,2,5,7,28.57
DAOCK,SH4DOW G4RDEN,2,5,7,28.57
DRAK1236,IFures,2,5,7,28.57
DarKilLoL,I Nothing I,2,5,7,28.57
Derkhar,Mas Respeto,2,5,7,28.57
Dhymi,Sono Ku,2,5,7,28.57
DimariaBZR,ALLUMINATI,2,5,7,28.57
Dnick,Instic,2,5,7,28.57
DonovanV,Legion of shadowss,2,5,7,28.57
Dropdead,Clearance,2,5,7,28.57
Drunmon,E L Y D R I O N,2,5,7,28.57
ELSAPOELEGANTE,OUTSET,2,5,7,28.57
ElDarkzzz,Velo Carmesi,2,5,7,28.57
Erdallen,ArLand,2,5,7,28.57
ErickDD,N o m a d z,2,5,7,28.57
Erickponce1604,I Nothing I,2,5,7,28.57
FANATIC7w7,Legion Mugiwara-Clan,2,5,7,28.57
FANGHH,TyrannT,2,5,7,28.57
Fenixyz,Last Bench,2,5,7,28.57
FrankA21,HAWKEYE _TF,2,5,7,28.57
GabrielGodofTime,YOU_ARE_DEAD,2,5,7,28.57
Galterion,CANG,2,5,7,28.57
Garbasplop,SKYNET ALTERRA,2,5,7,28.57
Goofy777,next page,2,5,7,28.57
GooglyMoogly1487,ENDANGERED,2,5,7,28.57
Gslayer45867,Phoenix Rebels,2,5,7,28.57
Gummyflex,Treasure Tales,2,5,7,28.57
HADESesport,TU MAMMA,2,5,7,28.57
HIITBOX,A L O P E C I A,2,5,7,28.57
Hawkym9702,A N T O X I C,2,5,7,28.57
HazeTW,IS MY STATIC,2,5,7,28.57
HefestoHerrero,XxMorpheusxX,2,5,7,28.57
HighVoltageSC,PRIMATA MOD,2,5,7,28.57
Hiickup,Keybump,2,5,7,28.57
Hoblivi0n,The Lonely Mauron,2,5,7,28.57
HowardStev,OnlyFame1,2,5,7,28.57
Hunter17,Mors Certa,2,5,7,28.57
IGRIZS,Instic,2,5,7,28.57
IYukinon,Who is Lobitos,2,5,7,28.57
IanErdz,Keybump,2,5,7,28.57
Intercrew,Make Albion Great Again,2,5,7,28.57
JAXFR3Z,The Rugrats,2,5,7,28.57
JUN1NH0O,N A M 3 L E S S,2,5,7,28.57
JacJey,Antartida,2,5,7,28.57
Jhoste,Furia Nocturnx,2,5,7,28.57
Jinx040201,E l i x i r s,2,5,7,28.57
JoshDeath,One-Day,2,5,7,28.57
JoyeuxMs,Inspeccion de Billeteras,2,5,7,28.57
Justiciero32,Gankers LetaLes,2,5,7,28.57
KCatalysis,KR SEED,2,5,7,28.57
KUKISHIMOTO,Gatitos Embotellados,2,5,7,28.57
KURUMA01,TyrannT,2,5,7,28.57
Kaarerizo,Roses-Academy,2,5,7,28.57
Kallakaua,N A M 3 L E S S,2,5,7,28.57
Kh4nno,D E C L I N E,2,5,7,28.57
Kidny,Harvesters of the Hopeful,2,5,7,28.57
KiizuuII,Curriculum Vitae,2,5,7,28.57
Kodclix,TyrannT,2,5,7,28.57
Kraygar,Phoenix Rebels,2,5,7,28.57
KyojuroChikito,TyrannT,2,5,7,28.57
LORDANDREW26,IMPERIO DE MYNOGHRA,2,5,7,28.57
Lautyy8,TEAM DINAM1TA,2,5,7,28.57
Laydorus,xX The Jokers Xx,2,5,7,28.57
LazaroShadow,TyrannT,2,5,7,28.57
LieRiP,Blades of Avalon,2,5,7,28.57
LightRoad,Life is game,2,5,7,28.57
LuizMeireles,Last-Pass,2,5,7,28.57
Maecachorra,Evil D I N O C O,2,5,7,28.57
Makitoooyes,MeT4LCorp,2,5,7,28.57
Maualejandro,E l i x i r s,2,5,7,28.57
MeninoRX,Sono Ku,2,5,7,28.57
MiKaChe,M A N D A T O R Y,2,5,7,28.57
MkaleV,Mors Certa,2,5,7,28.57
MoochMad,Harvesters of the Hopeful,2,5,7,28.57
Mossadier,Rohirrim Company,2,5,7,28.57
Moustrousfire32,MEVECH,2,5,7,28.57
Muarb,AO University,2,5,7,28.57
NOTESFER,Legacy Corporation,2,5,7,28.57
Next96grox,Volkzsturm,2,5,7,28.57
NigthTukcheroHot,El indio solari,2,5,7,28.57
NordtonSP,Erome,2,5,7,28.57
P3ych0Killer,lB E R S E R K,2,5,7,28.57
Padillin,1NFIN1TY,2,5,7,28.57
Patatomico,Sweet Violence,2,5,7,28.57
Persecsy,Sea-Sky Fraternity,2,5,7,28.57
PiPiPi3xzz,Unison Squad,2,5,7,28.57
Princjack,M0RS,2,5,7,28.57
ROMPEPENES69,CAZA GANKER,2,5,7,28.57
Ragnarokzzzxd,Mafia Sindical,2,5,7,28.57
Red7Kill,OriginPoint,2,5,7,28.57
Reveng,Treasure Tales,2,5,7,28.57
Rizandor,Arcosanti,2,5,7,28.57
RjosN,N I G H T C A L L L,2,5,7,28.57
S0M402,Griffins Riders,2,5,7,28.57
SUPREMOSJR,The Rugrats,2,5,7,28.57
Saiduck,1NFIN1TY,2,5,7,28.57
SamoYM,TyrannT,2,5,7,28.57
Shadow3209k,Guardia-Nocturna,2,5,7,28.57
ShooterKenny,YOU_ARE_DEAD,2,5,7,28.57
SrDogPull,AsMeninasSuperPoderosas,2,5,7,28.57
SurjeBeru,Inspeccion de Billeteras,2,5,7,28.57
Swolbraham,The Real Aggression,2,5,7,28.57
TARMIELL,X EL ULTIMO REINO X,2,5,7,28.57
THEGHOULS22,Instic,2,5,7,28.57
TimmyTunner,GELO E TECO,2,5,7,28.57
TinDreams,Keybump,2,5,7,28.57
Vegetorris,TheSpartanSQUAD,2,5,7,28.57
Verbigracia,FAMA,2,5,7,28.57
VictordMoura,E L Y D R I O N,2,5,7,28.57
Vitroviano,E L Y D R I O N,2,5,7,28.57
VzWhiteZ,Rage of Camelot,2,5,7,28.57
Xnuck,Treasure Tales,2,5,7,28.57
XxPandorahxX,FURIA DIVIN4,2,5,7,28.57
Yoraizor129,The Wolf Company,2,5,7,28.57
YuutaHD,GRAN_TUMBA_DE_NAZARICK,2,5,7,28.57
Zaraki17,LOS COMPADR3S,2,5,7,28.57
Zetitto,GRAN_TUMBA_DE_NAZARICK,2,5,7,28.57
aboboradoce,Dreamfall,2,5,7,28.57
ajsanta,SEGADORES CARMESI,2,5,7,28.57
allesse,Bread Addicts,2,5,7,28.57
artemis38ATR,Dreamfall,2,5,7,28.57
ashura98,zGameZ,2,5,7,28.57
balmazeda,Earned,2,5,7,28.57
bitmoedas,Leite Engage,2,5,7,28.57
blancoalejandro,X EL ULTIMO REINO X,2,5,7,28.57
danito472,YOU_ARE_DEAD,2,5,7,28.57
darcksulls,I M O R T A I S,2,5,7,28.57
dfaddss,Earned,2,5,7,28.57
dmcmario,El indio solari,2,5,7,28.57
eXTroyer,E M I N E N C E,2,5,7,28.57
elapuestas,Caballeros Del Pasado,2,5,7,28.57
elmontacerdas,Holy_Templar Order,2,5,7,28.57
eracki,PRIMATA MOD,2,5,7,28.57
f1ndyourself,Air Fryer,2,5,7,28.57
gelviss,ETHERNAL-GLORY,2,5,7,28.57
geson11,YOU_ARE_DEAD,2,5,7,28.57
gihnnot,Black Dragon Aeon,2,5,7,28.57
iImma,OUTSET,2,5,7,28.57
jaredgamer2009,ETHERNAL-GLORY,2,5,7,28.57
jhostinloc,La Federacion Y,2,5,7,28.57
joaking36,7 Segundos,2,5,7,28.57
jokerrr01,Os Sem Nome,2,5,7,28.57
kasumink,Los Malditos Siete,2,5,7,28.57
kingratslayer,Hitsquad,2,5,7,28.57
kirkot,Life is game,2,5,7,28.57
lDepluieS,BLOOD HOLLOW KNIGHT,2,5,7,28.57
lReinierl,Sono Ku,2,5,7,28.57
lRipp3rl,IS MY STATIC,2,5,7,28.57
lRosinante,MANIAC BEARS,2,5,7,28.57
mamachcha,Overprice,2,5,7,28.57
megamurilo26,FURIA DIVIN4,2,5,7,28.57
mych3lle,Rage of Camelot,2,5,7,28.57
nahuel6318,La Federacion Y,2,5,7,28.57
nakanovo,Make Albion Great Again,2,5,7,28.57
nikusv2,Gankers LetaLes,2,5,7,28.57
odiosito1,LEGION CUY,2,5,7,28.57
pdawg05,The Bacons,2,5,7,28.57
ppkaselvagem,VENENO T8,2,5,7,28.57
rlanak,Air Fryer,2,5,7,28.57
rocket994,Harvesters of the Hopeful,2,5,7,28.57
s1GremoRy,YOU_ARE_DEAD,2,5,7,28.57
salchibrasa,IFures,2,5,7,28.57
schonpitt,Crux Del Sur,2,5,7,28.57
skkiper05,Nena y Los 77 Petes,2,5,7,28.57
stherven,A N T A R E S,2,5,7,28.57
strelizi4,Macro Blank,2,5,7,28.57
tucausaquispe,N o m a d z,2,5,7,28.57
twicefatsnakes,This-Promise,2,5,7,28.57
xSemMedo,NIFFLHEIM,2,5,7,28.57
yeisins,Roses-Academy,2,5,7,28.57
yybug,Hamburg Kid,2,5,7,28.57
zShidoshi,GANKOLETA,2,5,7,28.57
1HakuYuki1,MICHI BROTHERHOOD,2,6,8,25.0
1KingJonas,El indio solari,2,6,8,25.0
7HX,TyrannT,2,6,8,25.0
ARichGuy,Asgard team,2,6,8,25.0
AdhabAlgab,True Gentleman,2,6,8,25.0
Alyona,AO University,2,6,8,25.0
Amoroso0,Legacy Corporation,2,6,8,25.0
Artu0,FAMA,2,6,8,25.0
Athelstir,Un Monton de Gordas,2,6,8,25.0
Automotron,Treasure Tales,2,6,8,25.0
Ayxa,N A M 3 L E S S,2,6,8,25.0
BERLINDOPUBG,Shadowclaws,2,6,8,25.0
BKmortal,L U S I T A N I A,2,6,8,25.0
BMSevenZeven,MeT4LCorp,2,6,8,25.0
BRAYAN3030,A L O P E C I A,2,6,8,25.0
BladesmithBR,EZG0TO,2,6,8,25.0
BrentKuhhh,Throwing Chair,2,6,8,25.0
BrooCooLiii,Velo Carmesi,2,6,8,25.0
CACTUSTUF,AIter Ego,2,6,8,25.0
Casiano,Hiyoko gakkou,2,6,8,25.0
Caydhx,Velo Rojo,2,6,8,25.0
CbVictor,TheHordeGM,2,6,8,25.0
Cepada12,H3rois da Tret4,2,6,8,25.0
CeviroQs,P U R G 4 T O R Y,2,6,8,25.0
Chayanne507,Brigada Latina,2,6,8,25.0
Cinnamonroll2710,TADALA e BALA,2,6,8,25.0
Contlaser,The Lonely Men,2,6,8,25.0
CspoGaming,Victory or Valhalla - NA,2,6,8,25.0
Cuppan,Los 0cupas,2,6,8,25.0
Darkorius,Make Albion Great Again,2,6,8,25.0
Diekenes,R - I - S - E,2,6,8,25.0
Dollyzai,I M O R T A I S,2,6,8,25.0
DonNekxu,YOU_ARE_DEAD,2,6,8,25.0
Drakktarmi,Sea-Sky Fraternity,2,6,8,25.0
Dssnga,300m,2,6,8,25.0
ELMINITRI,The Plaga,2,6,8,25.0
ELkiwix,Tres0sitos,2,6,8,25.0
ESCANORCK,NIFFLHEIM,2,6,8,25.0
ElDaronElEterno,Keepers of the Quagmire,2,6,8,25.0
ElGatoPulgoso,R 3 T I R E D,2,6,8,25.0
ElSlimecat,Velo Carmesi,2,6,8,25.0
EquinoxGx,TEAM DINAM1TA,2,6,8,25.0
ExeMayden,Corranlabola,2,6,8,25.0
FRIXX12,KURO-S H3LL,2,6,8,25.0
Ferccy,X EL ULTIMO REINO X,2,6,8,25.0
Flaapu,I Nothing I,2,6,8,25.0
FranciscaMc,RUSH-B,2,6,8,25.0
G3tBomb3D,AO University,2,6,8,25.0
GARDENZINHO,Dreamfall,2,6,8,25.0
GSRXZ,Go to Bed,2,6,8,25.0
Ganjao,Darkness INC,2,6,8,25.0
GansDM,T-5,2,6,8,25.0
GaraaxD,BLACK TAPE,2,6,8,25.0
Guilomlo,Arroz Clan,2,6,8,25.0
HADESesport,The Plaga,2,6,8,25.0
Hades211q,Girei,2,6,8,25.0
Hellzingue,Just Drop4,2,6,8,25.0
HettS,Mono Con Navaja,2,6,8,25.0
Hordaa,PRIMATA MOD,2,6,8,25.0
HotSauce128,Eternal Defiance,2,6,8,25.0
IGXii,Los POCHOcloss,2,6,8,25.0
Ishigada,Mystic Tecolothy,2,6,8,25.0
IvyIII,Corranlabola,2,6,8,25.0
Jeances,7 Segundos,2,6,8,25.0
JoelSar,A N T A R E S,2,6,8,25.0
JonaAmbu,Furia Nocturnx,2,6,8,25.0
JosueBarrera,NO HOLDING,2,6,8,25.0
Jssy,I M O R T A I S,2,6,8,25.0
KGASTES,Orden Numinosa,2,6,8,25.0
KINGROL689,Instic,2,6,8,25.0
Kendrix,Cavaleiros Avalonianos,2,6,8,25.0
KolinsAK1,A N T A R E S,2,6,8,25.0
Krayster,N A M 3 L E S S,2,6,8,25.0
Kz2k,NO HOLDING,2,6,8,25.0
LAKABRAAAA,The Lonely Skibidi,2,6,8,25.0
LaloElPhoenix,Erome,2,6,8,25.0
Lalodragod,Instic,2,6,8,25.0
LeoMina,RUSH-B,2,6,8,25.0
Ligreal,Treasure Tales,2,6,8,25.0
LimoneJR,lB E R S E R K,2,6,8,25.0
LinstenTokyo,C A M B A D A,2,6,8,25.0
Locokill,Mono Con Navaja,2,6,8,25.0
LordLondon,Last Bober Dance,2,6,8,25.0
Lucas718,Explore The World,2,6,8,25.0
M1cro0ndas,Loucos Por PVE,2,6,8,25.0
MARIHASTRALMODE,Crux Del Sur,2,6,8,25.0
MENTITAS,La Hermandad del Espresso,2,6,8,25.0
Maaafei,N A M 3 L E S S,2,6,8,25.0
Malbani,GANKOLETA,2,6,8,25.0
MarihAstral,Caidos_Del_Alba,2,6,8,25.0
Martievis,desavence,2,6,8,25.0
Mebosm,Gankers LetaLes,2,6,8,25.0
MindFreac,Loyalty Matters,2,6,8,25.0
MonsterYodaa,Harvesters of the Hopeful,2,6,8,25.0
NEMOCU,A L O P E C I A,2,6,8,25.0
NIGMAJOHNS23,IMPERIO DE MYNOGHRA,2,6,8,25.0
NaKangLim01,TheLASTDisband,2,6,8,25.0
NadaAjudaOCara,Air Fryer,2,6,8,25.0
NayanRD,EXC3LSIOR,2,6,8,25.0
NeKso04,B U R N I N,2,6,8,25.0
Nelman01,ETHERNAL-GLORY,2,6,8,25.0
Odinshelfer,The Plaga,2,6,8,25.0
OsamaVinClaper,HOPLITA,2,6,8,25.0
POLACATOPO,Yeguas avalonianas,2,6,8,25.0
PancracioMM,Furia Nocturnx,2,6,8,25.0
PicanhaXD,GANKOLETA,2,6,8,25.0
PriceJOGOS,I J U M A N J I I,2,6,8,25.0
Raywelx,R E H A B,2,6,8,25.0
Rheinnox,LOS SIERVOS DE LA MUERTE,2,6,8,25.0
Ricardota13,The Lonely Men,2,6,8,25.0
RotC1v,A S T R A L I U M,2,6,8,25.0
SayMiName,Overprice,2,6,8,25.0
Sbak,Krozakov,2,6,8,25.0
Seismastah,Obsidian Blades,2,6,8,25.0
Si1verLunar,This-Promise,2,6,8,25.0
SirKelllb,FURIA DIVIN4,2,6,8,25.0
SirLaChota,Maximum Effort,2,6,8,25.0
SkunkDoGold,Getting Cold,2,6,8,25.0
Slayerllp,Furia Nocturnx,2,6,8,25.0
Sniperado,TEAM DINAM1TA,2,6,8,25.0
SoLoIsT999,KR SEED,2,6,8,25.0
Sune1999,Fallen Sacrament,2,6,8,25.0
Sutoneed,E l i x i r s,2,6,8,25.0
TANKQUENAOTANKA,Anti Sociais,2,6,8,25.0
TaoHua,Nirvana Calling,2,6,8,25.0
TheGreatDawood,Eikonic,2,6,8,25.0
TheSweetDragon,NO HOLDING,2,6,8,25.0
TwigPS,Rogue Natives,2,6,8,25.0
VIJO30,Velo Carmesi,2,6,8,25.0
Valkmonn,CALOTE CLT,2,6,8,25.0
ViruzVenoso,Fallen Sacrament,2,6,8,25.0
Volcancito,BLOOD HOLLOW KNIGHT,2,6,8,25.0
WhiteRat72,IT s ShoW TimE,2,6,8,25.0
XBalduinoIV,U D S,2,6,8,25.0
XRay34,Arcosanti,2,6,8,25.0
XiadxD,WH4TS4PP,2,6,8,25.0
XxSaidxX20,LOS SIERVOS DE LA MUERTE,2,6,8,25.0
YoDead,I M O R T A I S,2,6,8,25.0
Zekielson,WH4TS4PP,2,6,8,25.0
Zoldyckgirl,A T O M 1 C,2,6,8,25.0
acrianoo,The Lonely Mauron,2,6,8,25.0
acx1505xX,Overprice,2,6,8,25.0
attnataanael,Mors Certa,2,6,8,25.0
blackknightxD,S-N-G,2,6,8,25.0
bydo7936,EL LEGAD0,2,6,8,25.0
cabarnak,R E Q U 1 E M,2,6,8,25.0
carban1212,SECTUM PRIME,2,6,8,25.0
chitoloko,N0T HUMAN,2,6,8,25.0
destrozahueso,DivineVoid,2,6,8,25.0
hngjmmbgkmvfvbkm,Clearance,2,6,8,25.0
holaponpa,BLACK TAPE,2,6,8,25.0
iTzReaper09,Fauces de Avalon,2,6,8,25.0
john13jh,Mafia Sindical,2,6,8,25.0
klauckk,P U R G 4 T O R Y,2,6,8,25.0
koalafhf,Hamburg Kid,2,6,8,25.0
kroos20,LatinWarriors,2,6,8,25.0
lombarrrrrr,El indio solari,2,6,8,25.0
miguelmack,X EL ULTIMO REINO X,2,6,8,25.0
monsteroverkil,BLACKS-CLOVERS,2,6,8,25.0
noxyam29,Sea-Sky Fraternity,2,6,8,25.0
ololo,Contingent,2,6,8,25.0
penecromado,YOU_ARE_DEAD,2,6,8,25.0
pla7huachi,AFK 444,2,6,8,25.0
qAxen,Mythix,2,6,8,25.0
rolan350,Los Malditos Siete,2,6,8,25.0
s1ean,Evil AssassinsGreed,2,6,8,25.0
salenia35,Los Enanos de Erebor,2,6,8,25.0
sapao0,Air Fryer,2,6,8,25.0
sergany02,OriginPoint,2,6,8,25.0
swxm,Griffins Riders,2,6,8,25.0
taigelrd,AFK 444,2,6,8,25.0
tatsumifenix2,Crux Del Sur,2,6,8,25.0
tumbawerkas99,Loyalty Matters,2,6,8,25.0
vNoru,NO HOLDING,2,6,8,25.0
xZeeonx,Krozakov,2,6,8,25.0
xxiinoxx,M O N A S T E R I O,2,6,8,25.0
zMatthewz,Wanted PKS,2,6,8,25.0
zToddy1,Sweet Violence,2,6,8,25.0
01PsycopatA10,Overprice,2,7,9,22.22
0Reyes0,X EL ULTIMO REINO X,2,7,9,22.22
AYGmain,WH4TS4PP,2,7,9,22.22
Afroex,Getting Cold,2,7,9,22.22
AlissonVulgoChin,TyrannT,2,7,9,22.22
AlxRun123,Arcosanti,2,7,9,22.22
Amaaan,ArLand,2,7,9,22.22
AnThiasAcTe,La Federacion Y,2,7,9,22.22
Argonauta05,TheSpartanSQUAD,2,7,9,22.22
Assttarot,Macro Blank,2,7,9,22.22
Augustus1st,BLOOD HOLLOW KNIGHT,2,7,9,22.22
AxelRous48,Gankers LetaLes,2,7,9,22.22
Azzalard,C A M B A D A,2,7,9,22.22
Azzyysz,Ceifadores-de-Almas,2,7,9,22.22
BANWAKEN,Macro Blank,2,7,9,22.22
Baronjhon,Legacy Corporation,2,7,9,22.22
BigCountry3576,Harvesters of the Hopeful,2,7,9,22.22
Blunksglun,LEGION CUY,2,7,9,22.22
Bokiiiiii,IPaniC,2,7,9,22.22
BryanP,N0T HUMAN,2,7,9,22.22
CHIPASORNER,Instic,2,7,9,22.22
COOP3RNICO,Caidos_Del_Alba,2,7,9,22.22
CapitaoFisura,TyrannT,2,7,9,22.22
Chak0n,Cyan,2,7,9,22.22
Cleissy,Bread Addicts,2,7,9,22.22
CraZy0w0,IFireForceI,2,7,9,22.22
Croleyjtk,Mute Zone,2,7,9,22.22
CrotchFire,Angry Apes,2,7,9,22.22
Dasvill,YOU_ARE_DEAD,2,7,9,22.22
Davidxxxxxx,FURIA DIVIN4,2,7,9,22.22
DitadorrX,Air Fryer,2,7,9,22.22
DollaFiftyHotDog,The Bells,2,7,9,22.22
Doragon8,A P E I R O N,2,7,9,22.22
DuBeeM,C A M B A D A,2,7,9,22.22
Dudulle,Alpha Rats,2,7,9,22.22
ELREALSINHO,BLACKS-CLOVERS,2,7,9,22.22
ERTHO,Blades of Avalon,2,7,9,22.22
Eaard,IFures,2,7,9,22.22
ElZeth21,SEGADORES CARMESI,2,7,9,22.22
Erastone,x Militia x,2,7,9,22.22
Essedz,KURO-S H3LL,2,7,9,22.22
FABRITHECALLERR,Gankers LetaLes,2,7,9,22.22
FANTVSMA,NYAC,2,7,9,22.22
FiorinoTurbo,PRIMATA MOD,2,7,9,22.22
Folkz,Evil D I N O C O,2,7,9,22.22
Fr4anc0lo,I Warriors Company I,2,7,9,22.22
