Guild,win,loss,Total,Winrate (%)
TF Loot,0,2,2,0.0
THE ABYSS,0,1,1,0.0
THE BALKANS,1,9,10,10.0
THE BEARS TAVERN,16,98,114,14.0
THE CLOCK,6,6,12,50.0
THE DARK TRlAD,1,0,1,100.0
THE FENNEC,0,3,3,0.0
THE HANGRY HIPPOS,60,44,104,57.7
THE HOLY DEER EMPIRE,0,3,3,0.0
THE HUMBLE TRIPARTIT UNDER GOD,5,8,13,38.5
THE HlVE,0,1,1,0.0
THE LAST DANCE,3,1,4,75.0
THE LUNATIC,0,1,1,0.0
THE MAGGOT,1,12,13,7.7
THE MONKEYS,0,1,1,0.0
THE SANDERS,1,3,4,25.0
THE SEED,0,1,1,0.0
THE STALWARTS,0,2,2,0.0
THE TERMINATOR,1,6,7,14.3
THE WARSS,0,1,1,0.0
THIS IS CRUEL,0,1,1,0.0
THORN,1,10,11,9.1
TILIT,0,2,2,0.0
TINY PANDA,1,0,1,100.0
TITANES DEL CAOS,0,1,1,0.0
TITANS OF THE ABYSS,0,3,3,0.0
TITKI,0,1,1,0.0
TMobile,4,5,9,44.4
TNT,14,8,22,63.6
TONGKRONGAN,38,52,90,42.2
TONYS SLAVES,1,20,21,4.8
TOPLAGEL,0,1,1,0.0
TOSBiK,0,2,2,0.0
TOST EPIK,3,5,8,37.5
TPK,4,3,7,57.1
TR BOZKURTLAR,0,1,1,0.0
TR LONCA,0,1,1,0.0
TR-Grup-Zindan-Ekibi,0,1,1,0.0
TRAPSTAR,0,1,1,0.0
TRENBOLONE,4,5,9,44.4
TRIBUTOS EU,0,6,6,0.0
TRIDENT,0,4,4,0.0
TRUE GHOULS,2,1,3,66.7
TRl-BOYSA,5,13,18,27.8
TSAR,0,3,3,0.0
TSUNAMMI,6,15,21,28.6
TTFD,1,0,1,100.0
TU PRIMER MILLON,0,1,1,0.0
TUNOYOSI,1,6,7,14.3
TURK HANLIGI,0,1,1,0.0
TURK _BOZKURTLAR,0,6,6,0.0
TURKISH ARMY COMMUNITY,0,8,8,0.0
TURKISH_AIRLINES,1,8,9,11.1
TURKS,0,1,1,0.0
TVAPI,0,1,1,0.0
TWB,0,8,8,0.0
TXT,0,1,1,0.0
Tai Chi_YUN GU,11,18,29,37.9
TailoSystem,0,1,1,0.0
TakMamaSkazala,0,7,7,0.0
Takamaa,0,2,2,0.0
Take Care,38,32,70,54.3
Take Cared,0,4,4,0.0
Take Loot,7,13,20,35.0
Take No Prisoners,2,2,4,50.0
Take a Break,20,52,72,27.8
Take_Care,0,1,1,0.0
Takeda Clan,0,7,7,0.0
Tangra,2,5,7,28.6
TarGoweK,5,17,22,22.7
Tarim-Ticaret Loncasi,0,3,3,0.0
TeNRuN squad,10,30,40,25.0
TeaChill,0,3,3,0.0
Team EPIC,1,6,7,14.3
Team Struggle,0,1,1,0.0
Team TT,0,3,3,0.0
Team monster,3,14,17,17.6
TeamAxl,1,0,1,100.0
TeamDeath,0,1,1,0.0
Tears of Angels,0,3,3,0.0
Teiwaz,0,4,4,0.0
Tek Oynayan Gelsin,8,20,28,28.6
Teletrubbies,1,1,2,50.0
Tempest RU,0,2,2,0.0
Templari,4,20,24,16.7
Templari International Ops,0,1,1,0.0
Temple of Virginity,1,0,1,100.0
TempoGames,0,1,1,0.0
Tenebrae SoLis,0,4,4,0.0
Tenebris Domini,0,1,1,0.0
Tenebrisss,0,2,2,0.0
Teradox,2,5,7,28.6
Terror Lusitano,0,1,1,0.0
Terrorcore,2,1,3,66.7
Tess,2,2,4,50.0
TeuTeu Land,93,137,230,40.4
Teutonic Warfare,1,0,1,100.0
Thaisyukii,2,5,7,28.6
The 69th Dragons,0,1,1,0.0
The Aces,0,7,7,0.0
The Aetherium,2,4,6,33.3
The Albion Core,0,4,4,0.0
The Ancient Irregulars,0,7,7,0.0
The Ark,0,1,1,0.0
The Ashen Order,0,1,1,0.0
The Axiom,0,2,2,0.0
The Azeroth,7,33,40,17.5
The Billionaire,0,9,9,0.0
The Billionaires Club,1,1,2,50.0
The Black Hydra,11,60,71,15.5
The Black Pact,34,8,42,81.0
The Black Raven,0,2,2,0.0
The Blood Alliance,2,11,13,15.4
The Blue Oyster,1,7,8,12.5
The Buisness,61,74,135,45.2
The Bullucks,0,6,6,0.0
The CircIe,2,4,6,33.3
The Circle,4,4,8,50.0
The Claws of Death,0,1,1,0.0
The Clowns,0,1,1,0.0
The Court,0,2,2,0.0
The Crimson F0xes,0,3,3,0.0
The Crusader,0,4,4,0.0
The Cursed Brotherhood,0,1,1,0.0
The Cycle of Life,1,8,9,11.1
The Dark Pivo Brotherhood,0,1,1,0.0
The Dark Reavers,1,6,7,14.3
The Dead Men,0,3,3,0.0
The Dead of Aincrad,0,2,2,0.0
The Diehards,0,2,2,0.0
The Dread,20,11,31,64.5
The Dungeoneers,6,47,53,11.3
The Epstein Club,6,1,7,85.7
The Exodus,0,3,3,0.0
The FAMAx,0,1,1,0.0
The Fate of Destiny,2,21,23,8.7
The Fighting Family,0,1,1,0.0
The First Crimson Order,0,3,3,0.0
The Fivefold Toolwrights,1,1,2,50.0
The Flaming Roses,20,6,26,76.9
The FreeAlbion,0,7,7,0.0
The Freedom Trail,8,9,17,47.1
The French Tax Order,4,2,6,66.7
The Furry Monks,0,2,2,0.0
The Ganklist,43,23,66,65.2
The Garden,2,0,2,100.0
The Gatherers Lodge,0,12,12,0.0
The Giggling Goblins,1,1,2,50.0
The Godslayers,3,10,13,23.1
The Golden Dragon,3,13,16,18.8
The Golden Forge,0,1,1,0.0
The Golden Rose,9,0,9,100.0
The Great Tree of Avalon,0,2,2,0.0
The Haven,0,10,10,0.0
The Heavenly Circle,4,20,24,16.7
The Hexenzirkel,0,6,6,0.0
The Highlanders Tavern,103,78,181,56.9
The Holy Arcana,0,2,2,0.0
The Holy Order of Vlardisians,1,3,4,25.0
The Hood,7,8,15,46.7
The Hope,28,66,94,29.8
The Hundred,15,19,34,44.1
The Hustler,1,0,1,100.0
The Immortal Angel,0,1,1,0.0
The Invisible Front,0,1,1,0.0
The Italian Job,0,2,2,0.0
The Jackals,54,76,130,41.5
The Keepers of Albion,1,1,2,50.0
The Knave,0,5,5,0.0
The Knights of Albion,0,1,1,0.0
The Labourer,1,5,6,16.7
The Last Fall,2,4,6,33.3
The Last Frontier Albions,0,1,1,0.0
The Last Pagans,4,5,9,44.4
The Last Wave,1,2,3,33.3
The Lions 2,0,1,1,0.0
The Lone Black Wolf,3,6,9,33.3
The Lone Wolves,0,1,1,0.0
The Lords of Chaos,1,1,2,50.0
The Lostt,0,10,10,0.0
The Lymhurst Wardens,3,21,24,12.5
The Madman Brothers,44,54,98,44.9
The Master of Disaster,1,8,9,11.1
The Milking Inn,1,10,11,9.1
The Monarch,0,1,1,0.0
The Morgana Cult,0,1,1,0.0
The Night,22,64,86,25.6
The Night Club,3,1,4,75.0
The Night of Doom,0,2,2,0.0
The Noblesse God,2,16,18,11.1
The Northerner,1,4,5,20.0
The Oath of Light,3,9,12,25.0
The Order Of Teuton,0,1,1,0.0
The Panic Button,8,66,74,10.8
The Pasar Legend,0,6,6,0.0
The Pharoahs Chapter,1,4,5,20.0
The Pines,2,1,3,66.7
The Plague,1,0,1,100.0
The Polity of 1550,6,1,7,85.7
The Primal Hunters,1,11,12,8.3
The Puthy Blender,5,31,36,13.9
The R0und Table,1,0,1,100.0
The Rebbels 187,0,2,2,0.0
The Red Comet,0,6,6,0.0
The Red Fox,0,1,1,0.0
The Renaissance,1,7,8,12.5
The Repair Bill,0,1,1,0.0
The Rising Dark Sun,0,8,8,0.0
The River All Red,0,3,3,0.0
The Road Trip Squad,3,7,10,30.0
The Ronin Vanguard,0,2,2,0.0
The Round Table Knights,33,56,89,37.1
The Royal Family M6,0,5,5,0.0
The Scarlet Order,2,18,20,10.0
The Scavengers Guild,0,1,1,0.0
The Seekers of Albion,1,6,7,14.3
The Shadow Guardians,2,5,7,28.6
The Silver Dragon,1,1,2,50.0
The Smell of Graves,0,1,1,0.0
The Solar,3,13,16,18.8
The Solo Devils,0,2,2,0.0
The Sovereigns,0,1,1,0.0
The Spartans,5,2,7,71.4
The Spawn of the Night,0,1,1,0.0
The Spider,0,2,2,0.0
The Stars,1,1,2,50.0
The Surge,53,24,77,68.8
The Swarm,9,22,31,29.0
The Tanks,0,6,6,0.0
The Tarnished Ones,0,4,4,0.0
The Tree of Life,0,2,2,0.0
The Triads,0,7,7,0.0
The True Templars,0,6,6,0.0
The Ucheba po Nature,0,2,2,0.0
The Unexpected,184,137,321,57.3
The Unique,4,7,11,36.4
The War for Good,0,2,2,0.0
The Way,68,131,199,34.2
The West Coast,4,15,19,21.1
The White Deaths,0,2,2,0.0
The White Horse,0,1,1,0.0
The White Stone,1,0,1,100.0
The WhitePearl,0,1,1,0.0
The Wild Hunt,0,2,2,0.0
The Yomomma,0,1,1,0.0
The ambitions of a tyrant,1,1,2,50.0
The beggers,1,3,4,25.0
The centinels,0,2,2,0.0
The king of The Hun,0,1,1,0.0
The last of us,18,17,35,51.4
The last samourai,0,1,1,0.0
The last survivors,12,22,34,35.3
The legends reborn,0,1,1,0.0
The library,0,2,2,0.0
The package is now 1200 guys,0,1,1,0.0
The pokemons,0,1,1,0.0
The royal wardens,0,4,4,0.0
The sleeping king,1,2,3,33.3
The spirit of death,0,1,1,0.0
The storm in the glass,4,8,12,33.3
The vale,2,12,14,14.3
The world of king,5,11,16,31.2
The-Company,11,18,29,37.9
The-Fallen,48,72,120,40.0
The-Phantom-Troupe,0,1,1,0.0
TheAbyss,2,10,12,16.7
TheAlcoholicAnonymous,0,1,1,0.0
TheBestCats,0,1,1,0.0
TheBilly,1,1,2,50.0
TheContinental,10,16,26,38.5
TheContinentals,2,3,5,40.0
TheDarkHorus,8,22,30,26.7
TheDeathGuard,2,4,6,33.3
TheHonoredOnes,8,72,80,10.0
TheInfection,2,8,10,20.0
TheMoodiness,3,7,10,30.0
TheNorthFace,0,2,2,0.0
TheOrder,98,115,213,46.0
ThePhantomTroupe,3,0,3,100.0
TheQ8,1,6,7,14.3
TheSkyCasters,0,1,1,0.0
TheTrueYggdrasil,0,3,3,0.0
TheWolf,0,1,1,0.0
The_Delvers,0,3,3,0.0
The_Fear,0,1,1,0.0
The_Knights,1,2,3,33.3
The_one_eyed,10,14,24,41.7
Theatrum Mundi,0,1,1,0.0
Therdorei,3,4,7,42.9
Thetford Elite Corp,0,1,1,0.0
Thetford Silkway,0,1,1,0.0
Thetford Social Club,26,65,91,28.6
Thetford-United,1,1,2,50.0
ThetfordMerchants,33,34,67,49.3
Thomas More Sect,0,1,1,0.0
Those Who Kill The Poor,2,4,6,33.3
Three Brothers,3,15,18,16.7
Three Crowns,2,5,7,28.6
Throwing,5,29,34,14.7
Thrust,0,1,1,0.0
Thunder Wolfs,0,2,2,0.0
Tier 9,2,13,15,13.3
Tima_RakoV,1,2,3,33.3
Timber wolfs,0,1,1,0.0
Tinevie_Buhariki,0,1,1,0.0
Titanik,0,9,9,0.0
TitikKumpul,23,43,66,34.8
TkillaBoom,0,1,1,0.0
Tlaloc Heralds,3,14,17,17.6
To mi dej to je k necemu,2,5,7,28.6
Toch V Toch,0,7,7,0.0
Together Alone,3,2,5,60.0
Tommys friends,0,1,1,0.0
TomuVer,0,2,2,0.0
Too Hot To Handle,9,3,12,75.0
Top Squad,46,81,127,36.2
TopNoob,4,10,14,28.6
Torgnoles et Grabuge,6,24,30,20.0
Tortugas,0,2,2,0.0
Toruk Makto,1,27,28,3.6
TotNot,0,1,1,0.0
Total AnarchY,0,1,1,0.0
Tough guys,1,0,1,100.0
Tous Ensemble,107,90,197,54.3
Tovka41,0,8,8,0.0
Toyefetun,0,2,2,0.0
Tpu Dblpku,1,2,3,33.3
Tracking Park,0,4,4,0.0
Trade_Plus,0,3,3,0.0
Tradesmans,0,1,1,0.0
Traiana Fortis,0,18,18,0.0
TrailBorn,1,8,9,11.1
Transit,0,13,13,0.0
Trash Tier Tryhards,1,2,3,33.3
Traumatycy,1,0,1,100.0
Treasure Hunt,196,168,364,53.8
Treasure Hunter,0,4,4,0.0
Treasure Map,87,178,265,32.8
Treasure hunters Grindings,0,1,1,0.0
Treasury_Caerleon,9,5,14,64.3
Tree Fnas,1,1,2,50.0
Tretko,0,1,1,0.0
Trigedakru,0,1,1,0.0
Trillion,3,22,25,12.0
Trinity AMM,0,1,1,0.0
Triskilion,1,6,7,14.3
Troldkarl,0,1,1,0.0
Tropiciele Zaglady,3,0,3,100.0
TroubleMakers,1,4,5,20.0
True Sobirashki,4,20,24,16.7
Trunkenbolde,0,1,1,0.0
TrustBound,15,54,69,21.7
Tsujigiri,0,2,2,0.0
Tupac shakur,4,6,10,40.0
Tuptusiowo,3,19,22,13.6
Turk masters,1,2,3,33.3
Turkish Cleaning Service,1,0,1,100.0
Turkish Legion,0,4,4,0.0
TurkishForever,0,1,1,0.0
Turquoise,54,127,181,29.8
TwentySeven,0,11,11,0.0
Twin Dragons,2,1,3,66.7
Twinkling at dawn,8,15,23,34.8
Twitch,0,2,2,0.0
Two Headed Serpent,1,1,2,50.0
TwoLapinous,0,1,1,0.0
TwoStepsAhead,0,2,2,0.0
U N D E R D O G,1,1,2,50.0
UA _MOROK,26,16,42,61.9
UCHIHA-1,1,0,1,100.0
UEBANI,0,5,5,0.0
UFORG,22,13,35,62.9
UGRI,3,15,18,16.7
UK FAMILIA,0,2,2,0.0
UKR Nation,0,1,1,0.0
ULU,5,48,53,9.4
ULUKAYIN,1,1,2,50.0
UMBRELLA-T1,3,6,9,33.3
UMRANIYE,25,16,41,61.0
UNBELIEVABLE,0,1,1,0.0
UNDERCAPE,0,2,2,0.0
UNH0LY,103,107,210,49.0
UNION GUARDS,3,12,15,20.0
UNIT X,0,1,1,0.0
UNLIMIT,21,22,43,48.8
UNR,6,20,26,23.1
UPO SQUAD,0,1,1,0.0
URALAN,0,4,4,0.0
URFALILAR,2,3,5,40.0
URPAQ,37,76,113,32.7
USDTPrinting,1,2,3,33.3
USKUDARA GIDERKEN,0,1,1,0.0
UTIL,2,2,4,50.0
UZBEK PVE PVP,0,5,5,0.0
Uber,0,1,1,0.0
UkrCom,1,1,2,50.0
Ukrainian,0,7,7,0.0
Uliczni Jezdzcy,2,3,5,40.0
Ultima umbra,0,5,5,0.0
Umbra Ordo,1,0,1,100.0
Umbra Venti,56,93,149,37.6
UnTag,0,1,1,0.0
Unarmed Syndicate,0,1,1,0.0
Unbalanced,8,7,15,53.3
Unbearable Weight of Massive,0,3,3,0.0
Unbound,103,92,195,52.8
Unchain,3,22,25,12.0
Uncle Johnnys Pizza,1,2,3,33.3
Uncontrolled,4,3,7,57.1
Undead Outlaws,8,24,32,25.0
Undead Sanctuary,0,2,2,0.0
Under Line,0,1,1,0.0
UnderBeer Party,0,1,1,0.0
UnderWorld UH,0,2,2,0.0
Underblayds,1,13,14,7.1
Underlords,2,8,10,20.0
Underrated,2,2,4,50.0
Une Tradi SVP,18,17,35,51.4
Unholy Crusades,0,1,1,0.0
Unholy Shadeknights,9,19,28,32.1
Unicorn Union,0,6,6,0.0
Uniesienie,4,17,21,19.0
UniteToFight,9,34,43,20.9
United Cearloen Faction,0,1,1,0.0
United Force,0,3,3,0.0
Unknown Entity,12,35,47,25.5
Unleash The Beast,1,6,7,14.3
Unlish,2,11,13,15.4
Unstable V2,0,2,2,0.0
Unsullied,0,3,3,0.0
User Error,0,2,2,0.0
Utopia,240,192,432,55.6
UwU,24,9,33,72.7
Uziemienie,7,24,31,22.6
V E R D A N T,0,21,21,0.0
V I N D I C T A,18,46,64,28.1
V I P,192,167,359,53.5
V01D,0,4,4,0.0
V01K,0,1,1,0.0
V0ID,0,3,3,0.0
VALEN,1,5,6,16.7
VALKIRYA TMT,1,0,1,100.0
VAMOSLOCOS,0,1,1,0.0
VANTABLACK,3,10,13,23.1
VBANKCITY,3,3,6,50.0
VELIKA BULGARIA,7,16,23,30.4
VELUM,0,2,2,0.0
VENOMIX,0,1,1,0.0
VERITAS IN PIVO,0,3,3,0.0
VHAGAR,6,2,8,75.0
VHOOSPG,2,7,9,22.2
VICE CITY,5,2,7,71.4
VICI,0,1,1,0.0
VINICIIII,96,69,165,58.2
VIPonly,0,1,1,0.0
VITRYLA,2,6,8,25.0
VIkingod,1,0,1,100.0
VODKA SQUAD,0,3,3,0.0
VOID CARTEL,7,6,13,53.8
VOID CHIEFS,14,32,46,30.4
VORAGO,0,1,1,0.0
VOROVAL,1,0,1,100.0
VOTANTE DE VOX,11,44,55,20.0
VPS,0,5,5,0.0
VULTURUM AQUILA,5,13,18,27.8
VVolfgang,3,2,5,60.0
VVolfpack,6,22,28,21.4
Vagabond Girls,1,4,5,20.0
Valerius,1,4,5,20.0
Valhalla,8,26,34,23.5
Valhalla Bound,0,2,2,0.0
ValhallaClub,3,8,11,27.3
Valholl,3,5,8,37.5
Valley Seekers,1,6,7,14.3
Vallkers,0,1,1,0.0
Valthera,1,14,15,6.7
Valuej,1,2,3,33.3
Vanerna,3,2,5,60.0
Vanguard of the Eclipse,7,24,31,22.6
Vanguardia Recolectora,3,16,19,15.8
Vanguardz,0,2,2,0.0
Vantage,1,3,4,25.0
Varvord,0,1,1,0.0
Vashta Nerada,14,89,103,13.6
Vashx,14,2,16,87.5
Vektor-a,1,6,7,14.3
Vena Negra,25,9,34,73.5
VendetaCZSK,0,1,1,0.0
Vendetta,88,120,208,42.3
Venner,3,3,6,50.0
Venom Force,0,1,1,0.0
Vent art,1,3,4,25.0
Verdammt lustig,4,2,6,66.7
Vermeil,25,1,26,96.2
VertuS-RO,0,2,2,0.0
Very Very Hard,6,3,9,66.7
Veterans Guild,1,2,3,33.3
Vexima,0,2,2,0.0
ViKiNgiONS,0,2,2,0.0
ViceLordZ,0,10,10,0.0
Victims Of Liyana,0,2,2,0.0
Victorys Oath,0,2,2,0.0
Views,0,1,1,0.0
Viking Kingdom,0,2,2,0.0
Vikingos Valhala,0,1,1,0.0
Vikingr,0,3,3,0.0
Vikings,111,160,271,41.0
Vikings_001,1,3,4,25.0
Vile Hogs,22,16,38,57.9
Vipe Group,0,3,3,0.0
Viper Fangs,2,1,3,66.7
Viscounts,2,1,3,66.7
Vnezakonity,2,0,2,100.0
Void Cats,1,6,7,14.3
Void Guards,0,1,1,0.0
VoidStalkers,0,1,1,0.0
Voini Semeni 812,1,3,4,25.0
VoronezhCityOfCourageAndFun,0,1,1,0.0
Voruyu Vinishko,2,3,5,40.0
Voyageurs,0,1,1,0.0
Vpitka Luta,0,3,3,0.0
W - I - N - X,3,18,21,14.3
W A R,0,1,1,0.0
W A R C A S T,0,4,4,0.0
W H I S P E R,1,1,2,50.0
W I P E,12,29,41,29.3
W1PE HAPPENS,0,1,1,0.0
WALHALLA,2,6,8,25.0
WALK THE TALK,3,5,8,37.5
WALLA,0,1,1,0.0
WAR LAND,0,1,1,0.0
WARBAND,1,11,12,8.3
WARG,1,4,5,20.0
WARN,2,9,11,18.2
WATAFA PEPE FAAA,0,1,1,0.0
WATCHDEMO,1,1,2,50.0
WB POLICES,0,1,1,0.0
WBC,0,1,1,0.0
WE ARE BR0THERS,0,1,1,0.0
WELCOME GOLDEN,1,1,2,50.0
WELL WELL WELL,1,8,9,11.1
WHITEKNIGHTS,0,1,1,0.0
WHN,0,1,1,0.0
WHY NOT,79,67,146,54.1
WHY SOO MAD,0,2,2,0.0
WIELAND,0,5,5,0.0
WILD BOARS ON MASS,1,5,6,16.7
WINLAND,1,0,1,100.0
WINNERS,2,2,4,50.0
WIPED,19,33,52,36.5
WIPEEE,22,43,65,33.8
WITHOUT MERCY,0,3,3,0.0
WNY N0T,4,6,10,40.0
WOHENHEIGUIHEZHENZHUI,2,1,3,66.7
WOLF GANG W,8,26,34,23.5
WON DID,1,0,1,100.0
WOOFWOOF,1,6,7,14.3
WOOOOOOO,4,9,13,30.8
WORLD MINIONS,0,1,1,0.0
WSYZS,0,2,2,0.0
WTP Majstry,0,2,2,0.0
WaPota,38,60,98,38.8
Wachacze,0,2,2,0.0
Waisess,0,10,10,0.0
Wandering Circus,1,0,1,100.0
Wanderkind,3,7,10,30.0
Waneda,0,1,1,0.0
WannaCry,1,3,4,25.0
War Fangs,5,31,36,13.9
War Legend,4,0,4,100.0
War Life Death,1,3,4,25.0
War beavers,4,8,12,33.3
WarLight,1,7,8,12.5
WarLogs,70,183,253,27.7
WarSlugZ,9,5,14,64.3
WarTag UA,117,244,361,32.4
Warderer,0,4,4,0.0
Warhammer,0,5,5,0.0
WarlordsGaming,1,1,2,50.0
Warlorxx,2,13,15,13.3
Warownia,9,39,48,18.8
Warrior of Sunlights,0,1,1,0.0
WarriorsTM,1,1,2,50.0
Way Of Kings,1,1,2,50.0
WayS,2,22,24,8.3
Wayfinders,1,5,6,16.7
Waypoint,1,15,16,6.2
We Are Crazy,1,2,3,33.3
We Craft,53,88,141,37.6
We Love Kittens,1,0,1,100.0
We Out Law,0,4,4,0.0
We Trade Loot,3,7,10,30.0
WeWearShoes,20,9,29,69.0
Wee,0,1,1,0.0
Welsh Maulers,0,1,1,0.0
WeryTash,0,1,1,0.0
West Fellaron Company,0,2,2,0.0
Westfall,1,19,20,5.0
Westland,0,1,1,0.0
Wet Beavers,59,18,77,76.6
Where Are We Running,0,1,1,0.0
WhiskeyIsGood,0,2,2,0.0
Whispers of Death,0,2,2,0.0
White Beard,5,19,24,20.8
White DRAGONS,1,5,6,16.7
White Roses,0,1,1,0.0
White Shark,4,23,27,14.8
White Stiks,0,1,1,0.0
White Tigers,0,1,1,0.0
White Walkerz,0,1,1,0.0
WhiteGold,0,1,1,0.0
WhiteGuardian,4,13,17,23.5
White_Birches,7,0,7,100.0
Whitebank Stream,3,3,6,50.0
Who Ping,1,0,1,100.0
Who_cares,0,7,7,0.0
WhySpierdalasz,80,68,148,54.1
Wielolypki,1,4,5,20.0
Wikings,0,2,2,0.0
Wild Instinct,25,78,103,24.3
Wild Rhino,7,8,15,46.7
Will O Wisp,1,5,6,16.7
Win Order,75,94,169,44.4
Win4esteR,2,4,6,33.3
Win_of_Pain,1,0,1,100.0
Wind Wall,0,4,4,0.0
Wine and War,0,4,4,0.0
Wing of Freedom,2,5,7,28.6
Wings Of Fate,0,5,5,0.0
Wings Of Glory,0,7,7,0.0
Winnica,0,3,3,0.0
Winter Ravens,3,42,45,6.7
Winter is Kaming albion team,0,2,2,0.0
Winx Club Fan Club,3,10,13,23.1
Wisla SHARKS,0,3,3,0.0
Witcher Lair,0,1,1,0.0
Withered Rose,0,6,6,0.0
Woe defender,7,28,35,20.0
Wolf Family,5,22,27,18.5
Wolf Hunters,0,1,1,0.0
Wolf Throne,0,2,2,0.0
Wolven,2,20,22,9.1
Wolves YT,0,3,3,0.0
Wolves of Lum,0,5,5,0.0
Wood Brotherhood,0,2,2,0.0
Woof Woof,301,221,522,57.7
Wor1d Govt,2,5,7,28.6
World Bank Group,2,5,7,28.6
World Supremacy,0,1,1,0.0
World boss Morgana,1,2,3,33.3
World_Tales,0,1,1,0.0
Wracaj do Thetfordu,0,2,2,0.0
Wrong Turn,4,26,30,13.3
Wrong Ways,26,22,48,54.2
Wytworni,0,3,3,0.0
X Dragons,0,2,2,0.0
X-FORCE,4,9,13,30.8
X-HUNTERS,0,6,6,0.0
XA6APOBCK,0,3,3,0.0
XANTERxXANTER,2,6,8,25.0
XB_xb,0,4,4,0.0
XEPCOHCKAYA KA3HA,1,2,3,33.3
XER-Morjowyu,1,4,5,20.0
XIBALBA,9,0,9,100.0
XIII ELITE,0,1,1,0.0
XMASOR,0,2,2,0.0
XRshiky,0,1,1,0.0
XSNDX,2,6,8,25.0
XTHE BLACK BULLSX,0,1,1,0.0
XULINET,3,10,13,23.1
XX-CRAFTER-XX,5,6,11,45.5
XXX XXX,0,4,4,0.0
Xenolith,0,3,3,0.0
XleviX,0,3,3,0.0
Xot bi suka Povezlo,5,2,7,71.4
XvX,0,2,2,0.0
Xx loay Zawia xX,0,2,2,0.0
XxALFAxX,0,2,2,0.0
XxBlack_Smith xX,6,5,11,54.5
XxThe KingxX,1,4,5,20.0
Xx_Hunters_xX,2,16,18,11.1
XzKYD,1,6,7,14.3
Y A I C A,2,0,2,100.0
Y O I N K,347,146,493,70.4
Y O R U K,0,5,5,0.0
Y TU CALLADO,1,1,2,50.0
Y a g a,3,10,13,23.1
Y sus Secuaces,0,4,4,0.0
YAMA,5,6,11,45.5
YANGE,41,46,87,47.1
YATERPULA,0,2,2,0.0
YETMLAR KLAN,0,1,1,0.0
YOUTUBE Uksusland,2,5,7,28.6
YQDA,0,3,3,0.0
YUMURTLAYAN HOROZ,0,4,4,0.0
YUNKE,0,6,6,0.0
YUVARLAK MASA,1,0,1,100.0
YaAndBallPrinces,0,1,1,0.0
YaPerdole,1,4,5,20.0
Yaaaaa,1,0,1,100.0
Yakuza Assassins,0,1,1,0.0
Yamato Club,6,12,18,33.3
Yaro,0,2,2,0.0
YellowUmbrella,2,20,22,9.1
YellowZoneGooners,0,1,1,0.0
Yggdrazil,0,2,2,0.0
Yikes,1,0,1,100.0
Ykudza,0,1,1,0.0
Yobross Corp,5,2,7,71.4
YolosCLZ,0,5,5,0.0
You Succ,1,0,1,100.0
YouTubeShorts,2,2,4,50.0
Your mom is my Mount,7,8,15,46.7
Your-Jester,0,1,1,0.0
Yuce Turkler,1,4,5,20.0
Yujing,1,2,3,33.3
Yuki Forest,1,7,8,12.5
Yum Yum,2,2,4,50.0
Yumruk,1,4,5,20.0
Yzyrpator Crew,0,6,6,0.0
Z For Zodiac,1,40,41,2.4
Z I E L A R Z E,1,4,5,20.0
ZA Fame Farmers,0,1,1,0.0
ZADHE,1,1,2,50.0
ZADROTSTVO,0,7,7,0.0
ZADVINUL I TUAPNUL,2,3,5,40.0
ZANOZA,0,1,1,0.0
ZANZEF_ALTS,0,1,1,0.0
ZAVOD,0,1,1,0.0
ZAheim,0,4,4,0.0
ZHELEHMA,2,0,2,100.0
ZLO,9,11,20,45.0
ZLO inc,0,1,1,0.0
ZTC,1,2,3,33.3
Za Qmercy,0,1,1,0.0
ZachilteZ,0,1,1,0.0
Zahidler Toplulugu,0,1,1,0.0
Zakon Bialego Gryfa,8,26,34,23.5
Zakon Pomidora,0,1,1,0.0
Zakon Szpitalnikow Epicenskich,0,1,1,0.0
Zauek Meneli,1,9,10,10.0
Zawkwar,11,40,51,21.6
ZblackBullZ,0,8,8,0.0
Ze Germans,16,44,60,26.7
Zephyris,1,1,2,50.0
Zero Dam,2,10,12,16.7
Zero Logic,41,77,118,34.7
Zero Resistance,53,48,101,52.5
Zero Rispetto,0,1,1,0.0
ZeroDay,0,4,4,0.0
ZeroToPivoo,1,2,3,33.3
Zgon po Trzecim,1,0,1,100.0
ZhongHua,0,2,2,0.0
Zimowy Legion,0,2,2,0.0
Zlote Korzenie,1,0,1,100.0
Zodiac Uranus,1,2,3,33.3
ZombieSquad,27,124,151,17.9
Zookeeper,1,1,2,50.0
ZteamZ,5,4,9,55.6
Zulu Mongers,0,1,1,0.0
Zwietracht,1,2,3,33.3
aLIEz,0,1,1,0.0
abcdefgijlknmorpstu,10,14,24,41.7
agap4ik,0,22,22,0.0
akwgh,0,1,1,0.0
albionbugda,21,7,28,75.0
alexa_1,0,2,2,0.0
alexsiz,0,1,1,0.0
aliesstar,0,2,2,0.0
all for me,0,1,1,0.0
alone romashka,10,3,13,76.9
alpha -2,0,4,4,0.0
altyshki s 3m razmerom,0,2,2,0.0
alvins,1,0,1,100.0
anasha,0,2,2,0.0
ancientpersia,0,2,2,0.0
ar7bb,0,1,1,0.0
arejal bs,2,26,28,7.1
arvah black,0,1,1,0.0
as Always,7,6,13,53.8
asdf1234,0,2,2,0.0
assozial,0,1,1,0.0
