Guild,win,loss,Total,Winrate (%)
Syndicate,1,2,3,33.3
Syntax,94,41,135,69.6
Szlachetny Zakon,0,4,4,0.0
SzorstkaPieta,10,29,39,25.6
T H E T F O R D,7,22,29,24.1
T H U G G E R,0,1,1,0.0
T O Y,19,9,28,67.9
T R I B E,16,27,43,37.2
T R I D E N T,110,100,210,52.4
T U R Ks,0,2,2,0.0
T U R T L E,0,1,1,0.0
T-B,1,0,1,100.0
T9acher-Gaming,1,0,1,100.0
TAGILS,1,5,6,16.7
TAI,2,3,5,40.0
TATIKI,1,0,1,100.0
TAXI SQUAD,2,2,4,50.0
TBARI,13,32,45,28.9
TBK,0,1,1,0.0
TCH,0,1,1,0.0
TDZD,0,4,4,0.0
TEAM BLAST,12,21,33,36.4
TEAM IMPACT,0,2,2,0.0
TEAM SUPREMACY,72,53,125,57.6
TEGRIDY farms,4,7,11,36.4
TEMPLARIO 3,12,38,50,24.0
TEMPLARIOS AVALONIANOS,6,7,13,46.2
TEMPLARS_ORDER,9,18,27,33.3
TERPENIE,1,2,3,33.3
TERRANOSTRA,7,14,21,33.3
TERRORISTATACK,1,1,2,50.0
TESKILAT-I MAHSUSAA,0,3,3,0.0
TFU,0,1,1,0.0
THE ABYSS,1,3,4,25.0
THE BALKANS,0,6,6,0.0
THE BEARS TAVERN,6,32,38,15.8
THE BEAVERS,2,5,7,28.6
THE CAVE,1,1,2,50.0
THE CLOCK,1,1,2,50.0
THE DARK _LEVIATHAN,2,2,4,50.0
THE HANGRY HIPPOS,20,31,51,39.2
THE HOLY DEER EMPIRE,0,7,7,0.0
THE KINGDOMS,0,1,1,0.0
THE LAST DANCE,1,1,2,50.0
THE LOSERS,0,1,1,0.0
THE MAGGOT,0,1,1,0.0
THE OLYMPUS,0,5,5,0.0
THE PLATFORM,3,12,15,20.0
THE RADICALS,0,1,1,0.0
THE SANDERS,0,2,2,0.0
THE STALWARTS,0,3,3,0.0
THE VILLAGERS,0,1,1,0.0
THE WARSS,0,2,2,0.0
THE-GUILD,1,4,5,20.0
THEEStake,0,2,2,0.0
THETFORD TEAM,0,1,1,0.0
THORN,1,16,17,5.9
TIE UN TIGRE,0,1,1,0.0
TIKI,2,3,5,40.0
TIMARLI SIPAHILER,0,4,4,0.0
TIMES NEW ROMAN,0,1,1,0.0
TINY PANDA,3,2,5,60.0
TITANS OF THE ABYSS,1,1,2,50.0
TL prince 1,1,7,8,12.5
TNT,4,1,5,80.0
TONGKRONGAN,55,48,103,53.4
TONYS SLAVES,7,14,21,33.3
TOST EPIK,0,2,2,0.0
TR BOZKURTLAR,0,5,5,0.0
TR KIZIL ELMA,2,12,14,14.3
TRALALERITOS 67,0,2,2,0.0
TRAPSTAR,3,4,7,42.9
TRENBOLONE,3,2,5,60.0
TRENDSETTERS,0,1,1,0.0
TROY,3,3,6,50.0
TRUE GHOULS,0,2,2,0.0
TRl-BOYSA,13,20,33,39.4
TSAR,1,3,4,25.0
TSUNAMMI,0,1,1,0.0
TU PRIMER MILLON,0,2,2,0.0
TUNOYOSI,0,1,1,0.0
TURK,0,1,1,0.0
TURK ACADEMY,14,59,73,19.2
TURK OTAGI,0,2,2,0.0
TURK _BOZKURTLAR,0,5,5,0.0
TURKISH ARMY COMMUNITY,0,2,2,0.0
TURKISH_AIRLINES,0,1,1,0.0
TWB,0,2,2,0.0
Tai Chi_YUN GU,12,32,44,27.3
Takamaa,0,1,1,0.0
Take Care,7,1,8,87.5
Take Cared,1,1,2,50.0
Take Loot,1,4,5,20.0
Take No Prisoners,12,47,59,20.3
Take a Break,19,40,59,32.2
Take easy,1,0,1,100.0
Take_Care,0,1,1,0.0
Talion,1,2,3,33.3
Talons of the Forest,1,2,3,33.3
Tangra,1,1,2,50.0
TarGoweK,1,2,3,33.3
Task Force 141,3,3,6,50.0
Taverne Des Gueux,5,39,44,11.4
Tax Collectors of Thetford,2,2,4,50.0
Tax Evasion Squad,1,1,2,50.0
Tayfalara,0,1,1,0.0
Tbank,1,0,1,100.0
TeNRuN squad,1,2,3,33.3
Tea Richard,0,1,1,0.0
TeaChill,2,0,2,100.0
Team EPIC,4,37,41,9.8
Team Spirts,1,0,1,100.0
Team Vision,1,0,1,100.0
Team monster,15,30,45,33.3
TeamBanana,0,1,1,0.0
Tears of Angels,0,1,1,0.0
Teikoku,0,1,1,0.0
Teiwaz,3,4,7,42.9
Teletrubbies,2,3,5,40.0
Tempest RU,6,29,35,17.1
Templari,5,10,15,33.3
Temple of Sand,2,3,5,40.0
Tempus mortis,0,1,1,0.0
Tenebrisss,0,3,3,0.0
Teradox,1,1,2,50.0
Terror,1,2,3,33.3
Terror Lusitano,0,2,2,0.0
TeuTeu Land,86,123,209,41.1
Teutonic Order,0,1,1,0.0
TevKa,0,3,3,0.0
The 69th Dragons,0,1,1,0.0
The Aces,0,1,1,0.0
The Aetherium,0,3,3,0.0
The Antimercy,0,1,1,0.0
The Ashen Order,3,24,27,11.1
The Azeroth,1,4,5,20.0
The B Clan,0,2,2,0.0
The Billionaires Club,0,2,2,0.0
The Black Galaxy,1,1,2,50.0
The Black Hydra,1,25,26,3.8
The Black Pact,20,20,40,50.0
The Black Raven,0,1,1,0.0
The Blood Alliance,1,2,3,33.3
The Blue Oyster,0,1,1,0.0
The Boiz,0,1,1,0.0
The Buisness,19,54,73,26.0
The Bullucks,0,5,5,0.0
The Caravaneers,1,0,1,100.0
The CircIe,0,1,1,0.0
The Court,2,1,3,66.7
The Crimson F0xes,0,6,6,0.0
The Crown of Thorns,4,1,5,80.0
The Crusader,0,5,5,0.0
The Crusadersss,1,6,7,14.3
The Dark Reavers,12,24,36,33.3
The Dark Road,3,5,8,37.5
The DartaGnanS,1,4,5,20.0
The Dead Men,0,5,5,0.0
The Deep Friers,2,7,9,22.2
The Dread,0,4,4,0.0
The Dungeoneers,7,42,49,14.3
The Eminence in Shadows,4,17,21,19.0
The Endless Empire,0,1,1,0.0
The Eternal Legion,0,2,2,0.0
The Exodus,0,4,4,0.0
The Far Eastern Brotherhood,0,1,1,0.0
The Fate of Destiny,0,23,23,0.0
The Fighting Family,1,1,2,50.0
The Fivefold Toolwrights,1,0,1,100.0
The Flame of Eternity,4,0,4,100.0
The Flaming Roses,6,9,15,40.0
The Fort Sterling,0,2,2,0.0
The Freaky One,0,3,3,0.0
The FreeAlbion,1,9,10,10.0
The Freedom Trail,4,6,10,40.0
The Fury,2,1,3,66.7
The Ganklist,26,55,81,32.1
The Garden,3,0,3,100.0
The Gatherers Lodge,1,6,7,14.3
The Giggling Coffin,0,1,1,0.0
The Giggling Goblins,2,5,7,28.6
The Godslayers,3,12,15,20.0
The Golden Dragon,0,2,2,0.0
The Golden Forge,2,4,6,33.3
The Golden Rose,5,3,8,62.5
The Goobers,1,1,2,50.0
The Great Tree of Avalon,1,2,3,33.3
The Green Dragon Inn,3,6,9,33.3
The Grey Wanderers,0,1,1,0.0
The Harvesters,0,2,2,0.0
The Heavenly Circle,1,15,16,6.2
The Hexenzirkel,0,1,1,0.0
The Hideout Camp,1,17,18,5.6
The Highlanders Tavern,75,57,132,56.8
The Holy Arcana,0,3,3,0.0
The Holy Order of Vlardisians,1,4,5,20.0
The Hood,5,15,20,25.0
The Hope,3,15,18,16.7
The Hundred,19,37,56,33.9
The Hydra Shield,0,1,1,0.0
The Hypersonic,77,43,120,64.2
The Immortal Angel,0,2,2,0.0
The Impalers,0,1,1,0.0
The Invisible Front,0,2,2,0.0
The Ironborn,0,1,1,0.0
The Italian Job,0,1,1,0.0
The Jackals,65,69,134,48.5
The Keepers of Albion,0,1,1,0.0
The Knave,3,12,15,20.0
The Knights of Albion,0,2,2,0.0
The Kurultai,0,3,3,0.0
The Last Call,1,1,2,50.0
The Last Legion,0,1,1,0.0
The Last Mages,0,1,1,0.0
The Last Pagans,7,9,16,43.8
The Last of Our Kind,2,0,2,100.0
The Little Cucumber,0,14,14,0.0
The Lone Black Wolf,3,8,11,27.3
The Lords of the Iron Mountain,7,5,12,58.3
The Lost Brotherhood,0,2,2,0.0
The Lost Expedition,0,1,1,0.0
The Lymhurst Wardens,1,4,5,20.0
The Madman Brothers,24,16,40,60.0
The Makaki,0,1,1,0.0
The Master of Disaster,8,49,57,14.0
The Milking Inn,3,1,4,75.0
The Mists,0,1,1,0.0
The Monarch,0,6,6,0.0
The Monarchs,0,3,3,0.0
The Moon,0,1,1,0.0
The Never Lethal,0,3,3,0.0
The Night,22,42,64,34.4
The Night Club,13,6,19,68.4
The Night of Doom,0,2,2,0.0
The Nightmare,0,1,1,0.0
The Northerner,0,3,3,0.0
The One AND Only,0,2,2,0.0
The One Who Lost Wings,10,13,23,43.5
The Orange Bud,0,1,1,0.0
The Order Of Teuton,0,1,1,0.0
The Panic Button,10,28,38,26.3
The Pasar Legend,1,6,7,14.3
The Pharoahs Chapter,1,3,4,25.0
The Pirates,0,2,2,0.0
The Pool,1,5,6,16.7
The Primal Hunters,0,5,5,0.0
The Puthy Blender,4,7,11,36.4
The R0und Table,0,2,2,0.0
The Red Comet,3,12,15,20.0
The Rising Dark Sun,0,3,3,0.0
The Road Trip Squad,0,6,6,0.0
The Romanos,0,1,1,0.0
The Round Table Knights,1,3,4,25.0
The Royal Content,0,1,1,0.0
The Royal Family M6,1,0,1,100.0
The Russian World,1,3,4,25.0
The Scarlet Order,1,2,3,33.3
The Seekers of Albion,1,6,7,14.3
The Seven,1,1,2,50.0
The Shadow Guardians,3,5,8,37.5
The Silver Dragon,0,1,1,0.0
The Solar,5,15,20,25.0
The Spartans,2,1,3,66.7
The Stars,1,0,1,100.0
The Stick of Power,0,1,1,0.0
The Surge,33,27,60,55.0
The Swamp,0,5,5,0.0
The Swarm,1,15,16,6.2
The Tanks,1,8,9,11.1
The Tarnished,2,1,3,66.7
The Tarnished Ones,0,1,1,0.0
The Tree of Life,0,1,1,0.0
The Tricksters,1,4,5,20.0
The Trix,8,5,13,61.5
The True Templars,1,6,7,14.3
The Twilight Eye,1,3,4,25.0
The Unexpected,3,7,10,30.0
The War for Good,0,1,1,0.0
The Way,56,113,169,33.1
The Waylayers,3,4,7,42.9
The West Coast,5,7,12,41.7
The White Stone,0,5,5,0.0
The WhitePearl,0,1,1,0.0
The beggers,1,5,6,16.7
The centinels,0,2,2,0.0
The dark reaper,0,2,2,0.0
The gang,2,5,7,28.6
The homeless,0,1,1,0.0
The last of us,2,1,3,66.7
The last survivors,16,10,26,61.5
The legionnaires,0,1,1,0.0
The spirit of death,0,3,3,0.0
The storm in the glass,3,8,11,27.3
The thugs,0,2,2,0.0
The vale,0,2,2,0.0
The world of king,0,3,3,0.0
The-Company,2,2,4,50.0
The-Fallen,46,44,90,51.1
The-Workers,0,10,10,0.0
TheAbyss,3,10,13,23.1
TheAkatsuki,0,1,1,0.0
TheContinental,0,8,8,0.0
TheContinentals,3,5,8,37.5
TheDark,0,1,1,0.0
TheDeathGuard,0,1,1,0.0
TheHideout,0,1,1,0.0
TheHonoredOnes,3,37,40,7.5
TheInfection,4,11,15,26.7
TheMoodiness,0,3,3,0.0
TheOnlyOne,1,0,1,100.0
TheOrder,20,32,52,38.5
ThePack,1,1,2,50.0
TheQueen,0,1,1,0.0
TheQuen,0,1,1,0.0
TheTrueYggdrasil,2,4,6,33.3
TheWolf,1,3,4,25.0
TheWorld,0,2,2,0.0
The_Delvers,0,3,3,0.0
The_Sleepers,1,0,1,100.0
The_one_eyed,0,3,3,0.0
Theford,0,2,2,0.0
Thetford Elite Corp,0,2,2,0.0
Thetford Iron Legion,6,16,22,27.3
Thetford Salamanders,0,1,1,0.0
Thetford Social Club,19,56,75,25.3
ThetfordMerchants,19,39,58,32.8
Thetfordi Magyarok,0,3,3,0.0
They Have No Spec or Gear,1,0,1,100.0
Those Who Kill The Poor,26,17,43,60.5
Thowers,0,1,1,0.0
Three Brothers,0,12,12,0.0
Thronebreakers,0,2,2,0.0
Throwing,22,36,58,37.9
ThumbCartel,0,2,2,0.0
Tier 9,2,6,8,25.0
Tik Tok,0,3,3,0.0
TimSid,0,1,1,0.0
Tima_RakoV,0,1,1,0.0
Time Keapers,0,1,1,0.0
Time of Troubles,3,3,6,50.0
Tinevie_Buhariki,1,5,6,16.7
Tinkerbell,2,5,7,28.6
Titanik,0,2,2,0.0
TitikKumpul,28,57,85,32.9
TkillaBoom,4,8,12,33.3
Tlaloc Heralds,3,10,13,23.1
To mi dej to je k necemu,3,3,6,50.0
To the Death,0,3,3,0.0
Toast Titans,0,1,1,0.0
Together Alone,1,3,4,25.0
TomuVer,1,1,2,50.0
Too Hot To Handle,9,9,18,50.0
Too Many Questions,1,2,3,33.3
Top Squad,48,64,112,42.9
TopNoob,0,2,2,0.0
Torden Hammer,0,1,1,0.0
Torgnoles et Grabuge,3,13,16,18.8
Torgovaya Imperia Dwargon,0,1,1,0.0
Torito,1,4,5,20.0
Torpederna,1,0,1,100.0
Tortugas,0,3,3,0.0
Tough guys,0,1,1,0.0
Tous Ensemble,77,67,144,53.5
Tovka41,1,2,3,33.3
Tower De Friends,1,3,4,25.0
Towers,0,2,2,0.0
ToxicViper,0,9,9,0.0
Toyefetun,0,1,1,0.0
Tpoe_B_JIogKe,2,3,5,40.0
Tpu KOTA,0,1,1,0.0
TradeTitans,0,1,1,0.0
Trade_Plus,0,1,1,0.0
Traiana Fortis,1,9,10,10.0
TrailBorn,1,5,6,16.7
Trampolina,0,1,1,0.0
Transit,2,2,4,50.0
Treasure Hunt,118,173,291,40.5
Treasure Map,109,142,251,43.4
Treasure hunters Grindings,0,4,4,0.0
Treasury_Caerleon,21,5,26,80.8
Tretko,0,1,1,0.0
Trezvaya ustrica,0,1,1,0.0
TriAzverina,0,3,3,0.0
Triangle,0,1,1,0.0
Tribu Spectrale,0,1,1,0.0
Tricksters,2,0,2,100.0
Trillion,17,33,50,34.0
Trinity AMM,0,1,1,0.0
Trinity of Hell,0,1,1,0.0
TriplePenetration,0,1,1,0.0
Triskilion,1,7,8,12.5
Troldkarl,0,1,1,0.0
Trop Tard Pour Fuir,38,64,102,37.3
Tropiciele Zaglady,2,4,6,33.3
Truedragons,0,8,8,0.0
TrustBound,23,43,66,34.8
Try Hard Zone,0,1,1,0.0
TryHarder,0,1,1,0.0
Tsujigiri,0,2,2,0.0
TugaElite,2,2,4,50.0
Tukiye,1,8,9,11.1
Tunisian Guild,6,5,11,54.5
Tupac shakur,6,3,9,66.7
Turk masters,4,1,5,80.0
Turkish Legion,0,3,3,0.0
TurkishForever,0,2,2,0.0
Turquoise,15,32,47,31.9
Tusk,0,1,1,0.0
Tusken Raiders,0,1,1,0.0
TwentySeven,0,1,1,0.0
Twichers,0,1,1,0.0
Twilight_Fellowship,0,1,1,0.0
Twin Dragons,0,2,2,0.0
Twinkling at dawn,7,16,23,30.4
Twitch,2,2,4,50.0
Two Opinions,0,1,1,0.0
Two Piece Combo,3,1,4,75.0
TwoStepsAhead,0,1,1,0.0
Typitopipo,0,1,1,0.0
U K I E,1,2,3,33.3
U N I T Y,2,0,2,100.0
U R A R T U,0,1,1,0.0
U and I,0,1,1,0.0
UA _MOROK,16,29,45,35.6
UA_RD,0,1,1,0.0
UCHIHA-1,1,2,3,33.3
UEBANI,0,2,2,0.0
UFORG,20,13,33,60.6
UGRI,8,10,18,44.4
UK FAMILIA,59,16,75,78.7
UKR Nation,0,2,2,0.0
ULU,5,32,37,13.5
ULUKAYIN,0,1,1,0.0
UMBRELLA-T1,0,9,9,0.0
UMRANIYE,1,4,5,20.0
UNEXPECTED DEATH,1,4,5,20.0
UNH0LY,204,121,325,62.8
UNION GUARDS,6,2,8,75.0
UNLIMIT,3,4,7,42.9
UNR,5,6,11,45.5
UPITeam,0,2,2,0.0
URFALILAR,0,1,1,0.0
UROBORUS,1,5,6,16.7
URPAQ,42,70,112,37.5
USDTPrinting,1,10,11,9.1
USTADLAR,0,2,2,0.0
UTG_Legend,0,1,1,0.0
UTIL,0,1,1,0.0
UYGHUR1,0,2,2,0.0
UZBEK PVE PVP,1,12,13,7.7
Uber,0,1,1,0.0
Uboynie Kiski,0,9,9,0.0
UkrCom,0,2,2,0.0
Uliczni Jezdzcy,0,1,1,0.0
Umbra Venti,118,110,228,51.8
Umbrella Corps,0,1,1,0.0
Umbrella company,0,1,1,0.0
Umer v Tilte,2,14,16,12.5
UnFazed,0,1,1,0.0
Unarmed Syndicate,1,0,1,100.0
Unbalanced,5,1,6,83.3
Unbound,126,94,220,57.3
Unchain,8,28,36,22.2
Uncle Johnnys Pizza,0,2,2,0.0
Uncontrolled,3,3,6,50.0
Undead Outlaws,8,21,29,27.6
Undead king,2,7,9,22.2
UnderAge,0,1,1,0.0
UnderWord UH1,0,1,1,0.0
Underblayds,0,1,1,0.0
Underground Money,0,3,3,0.0
Underlords,4,8,12,33.3
Underrated,0,2,2,0.0
Unholy Shadeknights,1,10,11,9.1
Unicorn Union,0,1,1,0.0
Uniesienie,2,5,7,28.6
Union Axe and Forest,0,1,1,0.0
Union Pelotero,0,1,1,0.0
UnitY-EMB,0,1,1,0.0
UniteToFight,22,48,70,31.4
United Force,0,1,1,0.0
Unknown Entity,9,10,19,47.4
Unlucky Bastards,0,1,1,0.0
Unwinnable,1,0,1,100.0
Utopia,203,198,401,50.6
Uziemienie,3,10,13,23.1
V E N O M,0,1,1,0.0
V E R D A N T,0,6,6,0.0
V I N D I C T A,0,1,1,0.0
V I P,83,84,167,49.7
V0ID,0,14,14,0.0
VANGUARD_HELLAS,2,3,5,40.0
VANTABLACK,1,17,18,5.6
VBANKCITY,0,1,1,0.0
VELIKA BULGARIA,18,63,81,22.2
VELUM,13,24,37,35.1
VERSTECKT,7,1,8,87.5
VGB_Valhalla,0,1,1,0.0
VHAGAR,6,1,7,85.7
VHOOSPG,0,1,1,0.0
VICE CITY,0,3,3,0.0
VICI,1,7,8,12.5
VINICIIII,91,88,179,50.8
VIPonly,0,1,1,0.0
VISIONS,1,4,5,20.0
VITEBSK,0,3,3,0.0
VITRYLA,66,77,143,46.2
VODKA SQUAD,2,16,18,11.1
VOID CARTEL,2,2,4,50.0
VOID CHIEFS,5,13,18,27.8
VOLKI I EGO SHAKALI,2,4,6,33.3
VOTANTE DE VOX,4,11,15,26.7
VOW,0,1,1,0.0
VVolfpack,9,36,45,20.0
Vagabond Girls,0,1,1,0.0
Valcaor,0,1,1,0.0
Valerius,1,0,1,100.0
Valhalla,12,38,50,24.0
ValhallaClub,2,0,2,100.0
Valhalllaa,1,6,7,14.3
Valholl,0,5,5,0.0
Valimos Verga,1,2,3,33.3
Valkorns,7,10,17,41.2
Valkyrie Hell,0,1,1,0.0
Valley Seekers,2,6,8,25.0
Valor,0,10,10,0.0
Valthera,0,1,1,0.0
Vanerna,18,23,41,43.9
Vanguard of the Eclipse,11,17,28,39.3
Vanguardia Recolectora,4,21,25,16.0
VaryagSs,0,1,1,0.0
Vashta Nerada,1,23,24,4.2
Vasil-Iliev-Security,0,1,1,0.0
Vatikan,0,2,2,0.0
Velnio Akmenys,0,1,1,0.0
Vena Negra,33,1,34,97.1
Vendetta,80,105,185,43.2
Venom Force,0,2,2,0.0
Verdammt lustig,1,0,1,100.0
Verity,107,110,217,49.3
Vermeil,24,2,26,92.3
Vermin,0,1,1,0.0
Very Very Hard,13,1,14,92.9
VestnikiSmerti,0,1,1,0.0
Veterans Guild,4,2,6,66.7
Vexima,1,4,5,20.0
ViKiNgiONS,0,2,2,0.0
Viator,0,1,1,0.0
Victims Of Liyana,0,1,1,0.0
Vietnam Cocaine Squad,0,2,2,0.0
Vikings,142,188,330,43.0
Vikings_001,0,4,4,0.0
Vile Hogs,3,3,6,50.0
Violent,1,2,3,33.3
Vipe Group,0,4,4,0.0
Viperion,0,1,1,0.0
Virus_42,1,0,1,100.0
Vnezakonity,0,3,3,0.0
Vnimanie,1,0,1,100.0
VoRaK,0,3,3,0.0
Voice Of Darkness,1,0,1,100.0
Void Guards,0,1,1,0.0
Void Heralds,0,1,1,0.0
Void Ripers,0,1,1,0.0
VoidBringers,0,1,1,0.0
Volatile,1,0,1,100.0
Voleurs de Cuivre,8,3,11,72.7
Vongola-Family,113,161,274,41.2
Voruyu Vinishko,0,4,4,0.0
Vpitka Luta,4,1,5,80.0
Vuranlar,5,2,7,71.4
Vylgaza,0,1,1,0.0
W - I - N - X,2,7,9,22.2
W A R C A S T,0,3,3,0.0
W H I S P E R,0,1,1,0.0
W W,0,2,2,0.0
W1ZARD,1,1,2,50.0
W99W,1,0,1,100.0
WAAAAGHHHH,3,1,4,75.0
WALHALLA,0,1,1,0.0
WALK THE TALK,0,3,3,0.0
WALLACHIANS,0,4,4,0.0
WANGXIAO,0,1,1,0.0
WAR BOX,1,1,2,50.0
WARBAND,1,9,10,10.0
WARG,1,7,8,12.5
WASHEDndCRIPPLED,0,1,1,0.0
WATCHDEMO,0,2,2,0.0
WAY OF THE SUN,0,2,2,0.0
WAYHOME,0,1,1,0.0
WE ARE CHARLIE KIRK,2,2,4,50.0
WELL WELL WELL,1,5,6,16.7
WHITE_FOX,3,14,17,17.6
WHY NOT,86,70,156,55.1
WIELAND,4,2,6,66.7
WIFI,0,1,1,0.0
WILD_HOGS20,0,10,10,0.0
WILSON LO SIENTO,0,2,2,0.0
WIND,1,0,1,100.0
WINGARDIUM,0,1,1,0.0
WIPE TIAM,1,0,1,100.0
WIPED,18,10,28,64.3
WIPEEE,35,53,88,39.8
WMP_Squad,0,1,1,0.0
WNY N0T,0,2,2,0.0
WOLF GANG W,8,57,65,12.3
WOLVES OF ANATOLIA,1,4,5,20.0
WOLYN1943PAMIETAMY,4,5,9,44.4
WON DID,1,0,1,100.0
WONDERWEISS,1,1,2,50.0
WOOOOOOO,0,1,1,0.0
WORLD MINIONS,1,3,4,25.0
WTP Majstry,0,1,1,0.0
WaPota,24,63,87,27.6
Wachacze,0,1,1,0.0
Waffen SS,17,8,25,68.0
Wandererss,6,15,21,28.6
Wandering Circus,0,1,1,0.0
Wanderkind,1,2,3,33.3
War Fangs,1,2,3,33.3
War Legend,1,0,1,100.0
War beavers,8,34,42,19.0
WarLight,0,1,1,0.0
WarLogs,52,70,122,42.6
WarSlugZ,2,0,2,100.0
WarTag UA,51,98,149,34.2
Warderer,0,2,2,0.0
Warhammer,1,2,3,33.3
Warlust,1,2,3,33.3
Warmia,0,2,2,0.0
Warownia,6,23,29,20.7
Warrior Cats,0,1,1,0.0
Way Of Kings,2,18,20,10.0
WayS,6,30,36,16.7
Wayfinders,6,13,19,31.6
Waypoint,2,21,23,8.7
We Care 4u,5,19,24,20.8
We Craft,66,63,129,51.2
We In Flow,0,1,1,0.0
We Smack You,1,3,4,25.0
We Trade Loot,0,1,1,0.0
We touch grass,1,3,4,25.0
WeRat,0,2,2,0.0
Weedlords,0,1,1,0.0
Wesole Robaczki,0,5,5,0.0
Wet Beavers,58,15,73,79.5
White Angels,0,1,1,0.0
White Beard,7,28,35,20.0
White DRAGONS,2,4,6,33.3
White Ones,1,1,2,50.0
White Pawn,0,1,1,0.0
White Roses,7,4,11,63.6
White Shark,3,4,7,42.9
White Walkerz,1,5,6,16.7
White-Knights,0,1,1,0.0
WhiteB0nes,2,15,17,11.8
WhiteBrigands,2,9,11,18.2
WhiteGold,1,2,3,33.3
WhiteZone,1,0,1,100.0
White_Birches,3,1,4,75.0
Whitebank Stream,2,2,4,50.0
Who Ping,4,1,5,80.0
WhySpierdalasz,57,83,140,40.7
Wielolypki,1,9,10,10.0
Wikings,0,1,1,0.0
Wild Boar Inn,0,1,1,0.0
Wild Instinct,11,26,37,29.7
Wild Rhino,2,8,10,20.0
Wild wolves k,0,1,1,0.0
WildHuntersGroupe,0,1,1,0.0
Will O Wisp,0,4,4,0.0
Win Order,68,75,143,47.6
Win_of_Pain,2,1,3,66.7
Wine and War,0,1,1,0.0
Wing of Freedom,1,2,3,33.3
Wings Of Fate,0,3,3,0.0
Wings Of Glory,1,0,1,100.0
Winter Ravens,4,24,28,14.3
Winx Club Fan Club,0,2,2,0.0
Winx power,0,1,1,0.0
Winx_Club,1,1,2,50.0
WirHaeutenGilden,0,2,2,0.0
Wish Gank,0,5,5,0.0
Wisla SHARKS,0,2,2,0.0
Wjeh Lbetbouta,0,1,1,0.0
Woe defender,1,1,2,50.0
Wolf Family,6,16,22,27.3
Wolf Hunters,0,1,1,0.0
Wolven,0,4,4,0.0
Wolves YT,3,17,20,15.0
Womens Are Scary,0,1,1,0.0
Wonder Warriors,0,1,1,0.0
Woof Woof,443,368,811,54.6
Woopsie,0,1,1,0.0
World Bank Group,2,6,8,25.0
Wracaj do Thetfordu,1,0,1,100.0
Wrong Turn,15,26,41,36.6
Wrong Ways,41,36,77,53.2
Wybitni,0,2,2,0.0
Wytworni,0,1,1,0.0
X-FORCE,0,1,1,0.0
X-HUNTERS,0,5,5,0.0
XANTERxXANTER,1,0,1,100.0
XBOX RU,0,2,2,0.0
XDDX,0,1,1,0.0
XIII ELITE,0,4,4,0.0
XION,0,1,1,0.0
XIVIVIDE,4,2,6,66.7
XSNDX,2,6,8,25.0
XTHE BLACK BULLSX,1,5,6,16.7
XTRMINADORES,1,2,3,33.3
XULINET,3,3,6,50.0
XVICTORIAX,0,7,7,0.0
XX-CRAFTER-XX,0,4,4,0.0
XX1,1,1,2,50.0
XXX,87,98,185,47.0
XXX XXX,0,2,2,0.0
XXXXXXXXXXXXXX,1,0,1,100.0
Xenolith,0,1,1,0.0
Xianshi,1,3,4,25.0
Xot bi suka Povezlo,0,4,4,0.0
XxALFAxX,0,1,1,0.0
XxBlack_Smith xX,3,4,7,42.9
XxThe KingxX,0,3,3,0.0
Xyec0cbl,2,1,3,66.7
Xyeta,0,1,1,0.0
XzKYD,0,1,1,0.0
Y A I C A,2,6,8,25.0
Y O I N K,338,172,510,66.3
Y O R U K,0,2,2,0.0
Y TU CALLADO,1,2,3,33.3
Y a g a,17,42,59,28.8
Y sus Secuaces,1,2,3,33.3
YAMA,0,6,6,0.0
YANGE,37,50,87,42.5
YARASA,0,1,1,0.0
YATERPULA,0,1,1,0.0
YOHIRU,0,1,1,0.0
YOUTUBE Uksusland,1,2,3,33.3
YUNKE,0,6,6,0.0
YZ Legion,1,4,5,20.0
Ya Krar 313,0,1,1,0.0
YaPerdole,1,8,9,11.1
Yaaaaa,0,3,3,0.0
Yakuza,0,2,2,0.0
Yamato Club,12,52,64,18.8
Yaro,0,1,1,0.0
Yarra-Yering,3,4,7,42.9
YellowUmbrella,0,3,3,0.0
Yokohama Sky,0,1,1,0.0
You Succ,0,2,2,0.0
YouTubeShorts,0,1,1,0.0
Young VVolves,1,0,1,100.0
Your mom is my Mount,0,6,6,0.0
Your-Jester,1,0,1,100.0
Yuce Turkler,0,2,2,0.0
Yzyrpator Crew,1,0,1,100.0
Z For Zodiac,5,38,43,11.6
Z-T-H,1,1,2,50.0
ZA Fame Farmers,0,4,4,0.0
ZADHE,3,1,4,75.0
ZADROTSTVO,2,13,15,13.3
ZAKON,0,1,1,0.0
ZAheim,0,5,5,0.0
ZBO,0,1,1,0.0
ZEONCREW,14,11,25,56.0
ZETH THE TAURONS,0,2,2,0.0
ZLO,5,13,18,27.8
ZLO inc,1,25,26,3.8
ZUOS,1,2,3,33.3
ZURNA,0,1,1,0.0
ZVERGI,1,0,1,100.0
ZVZ monsters,2,2,4,50.0
ZXC Kitties,2,1,3,66.7
ZXCasino,0,1,1,0.0
Zakon Bialego Gryfa,16,33,49,32.7
Zakon Spellniksa,16,41,57,28.1
Zalupenki,0,1,1,0.0
Zamok If,3,2,5,60.0
Zauek Meneli,0,2,2,0.0
ZaveyT,2,0,2,100.0
Zawkwar,10,40,50,20.0
Ze Germans,6,15,21,28.6
ZeTzzz,0,3,3,0.0
Zentharia,0,1,1,0.0
Zero Dam,2,8,10,20.0
