Player,Guild,Kills,Deaths,Fame
zDemonsz,VlNLAND,0,12,678444
zDeliro,Overprice,36,28,8331907
zDeimosS,Legacy Corporation Academy,28,8,2490073
zDeimosS,I N S O L E N T,10,6,1661033
zDeimosS,-,0,2,628623
zDeadLinEz,La Famalia,2,0,19758
zDaxFlooW,-,1,1,91337
zDaxFlooW,PERDIDUS,4,4,207388
zDarkie,THC Lovers,10,6,1150036
zDarkie,M O N A S T E R I O,6,3,1019756
zDarkie,Last-Pass,1,1,159210
zDarkie,Claptage,4,0,841936
zDarkSide,Fuera venekos,2,0,3377297
zDarkQueen,I SURGE I,0,1,131746
zDariusJoh,l C E L E S T I A I S l,0,0,44703
zDani1809,Hunters - of - Glory,1,2,667059
zDani1809,M 0 R D O R,2,3,576765
zDani1809,TOCAMITOTEM,10,15,1389822
zDaeGz,Z E N T H,10,14,4226358
zDaarinN,PllVAS,1,0,86335
zDG7z,-,0,1,0
zDFlash,D I N O C O,15,18,6645121
zCristopher,La Orden Silenciosa,2,10,1329179
zCristhian,Ministry Of Bandits,0,0,242214
zCrisTx,R E H A B,6,8,1911416
zChvrlY,QANKUNA,0,1,67474
zChoripan,RealShadowSword,0,0,20145
zChevette,A R 1 S E,0,2,0
zChevette,TROPA DO VASCO,1,0,75437
zCapitao,RUNAAN,0,0,368721
zCARIEL,T R A S H T A L K,18,10,2465416
zBullFrog,H U R S T,0,0,12928
zBlocking,De4th Punch,1,4,467054
zBleau,Last Bench,0,3,1879474
zBlackAngelSz,Omega Inferi,3,0,295716
zBeauch,M20,13,6,244332
zBeauch,Q u a r t z,5,1,81090
zBacon,Flying-Pigs,17,30,11855949
zBLACKMAN2z,Espadachines Negros,0,0,18278
zAthena,The Lonely Men,1,2,562602
zAquasny,Upside,25,40,23660554
zAlaan,THE SALVATION X,0,1,0
zAk1lez,Upside,11,17,15389592
z4hiro,IVEXI,0,1,0
z4hiro,Os Sem Nome,1,2,72624
z3truchiha,-,0,4,57226
z3nitzu7,chepakillers,0,1,0
z1Bell,TyrannT,2,4,3039430
z1Bell,IFures,3,16,3682981
z1Bell,IIFures,2,6,4198938
yzzos,NeewFEAR,0,0,228063
yyossh,-,0,4,0
yybug,Hamburg Kid,2,1,381966
yvnggnico,La Federacion Y,1,4,1536616
yuyuwey,ATAKHAN,0,1,0
yuuzinhoo,Metod0 PVE,24,4,3466739
yuuzinhoo,Mao de Elastico,55,37,18412218
yutyfat,Aponia,0,4,0
yuthielbjj12,R I Z Z E D,0,3,60314
yutarohoriuma,-,0,2,0
yuta273,AsMeninasSuperPoderosas,4,17,1900926
yusukke,Companhia Pele Ferrea,0,3,64707
yusuferenozdemir,IIFures,8,5,5217946
yusnell,-,0,0,223460
yuryrobert97,YronSide,2,5,129970
yurizizin7,Knights Falls,0,1,0
yuristallone,Gambito da Garrinha,1,11,6144122
yuripy,Crux Del Sur,7,13,1092735
yuriipool,LOS ROMPEDISCOTEK,0,2,0
yureigdragontop,N O X O R Y,2,1,61105
yura7642,P A L M A R E S,0,3,7293
yuppyy,THE ENJAMBRE,1,10,1130494
yuppi1,BestFriends,1,0,78894
yunyun2311,Ephemerals,18,5,3116177
yunquee,The Aegis Project,0,0,5860
yunnit,I Loniez I,5,14,1879426
yuniorcitho,Wandering-Souls,0,1,0
yuniorcitho,-,0,1,137582
yunio0001,Las Cabras,1,4,73230
yunilove,KR SEED,1,4,378287
yunibobobo,HUJING,17,12,2113499
yuncheat037,N I G H T C A L L,1,1,114750
yuncheat037,N I G H T C A L L L,19,19,4739257
yun99,YUNc,5,8,934862
yulx,IT s ShoW TimE,1,0,521911
yuliogallardo,ArGentiNidad,0,0,43534
yulianoz,YOU_ARE_DEAD,2,1,948903
yuli00101,Gankers LetaLes,1,18,1286300
yukiu22,Orden Del Loto Verde,2,11,41049
yukiozinho7,LE SSERAF1M,9,6,1133469
yukihirolee,taberna-del-dragon,0,1,0
yujiremo,ISpectreI,0,4,88706
yujiremo,W A I T I N G,6,2,1879391
yujinxx,-,0,1,65663
yugir,LatinWarriors,1,3,105264
yugir,Valhalla Kingdom,9,10,1703990
yudss,MEVECH,0,1,0
yudi0098,H3rois da Tret4,0,9,986477
yu1122,Hamburg Kid,0,2,51321
ytwin,les fr valoir,0,4,525733
ytsejamer,TheJoNhsViKiNgS,4,10,90571
ytsejamer,-,0,2,8219
ytsejamer,E_T_E_R_N_O _S,0,6,17854
ytokio,Loucos Por PVE,0,1,100405
yto20,R3MAST3RED,0,1,154846
yto20,SEX and PVE,12,2,358456
yto20,PUZZY POWER,0,1,46803
ytelpoderosoking,Outlimits,37,26,11414987
yspyon,MonosRacistas,0,1,0
ysnxi,-,0,1,0
ysjh,KR SEED,0,3,54377
ysiom,Mafia Sindical,26,10,4758707
