Player,Guild,Kills,Deaths,Fame
0itsuki,Wanted PKS,303,107,51970176
YAMETE00,Ignum,302,130,115494971
MonkyReformed,TU MAMMA,301,100,51069263
ItzJAXXU,-,301,91,33374043
IkBenBlack,R E Q U 1 E M,300,227,123962221
Deivis91,Rogue Natives II,300,120,90792003
KINGSLEE1ero,Mono Con Navaja,300,29,65567726
MisaelRTe,The Rugrats,300,106,51173026
Ba3rbarossa,PlVAS,300,94,45225918
fainew,TU MAMMA,300,38,39565721
GORLHG,Instic,300,151,38544136
capobro7,DARKM1GHT,299,85,162525096
AfraidOfTheWorld,MOTORHOME,299,51,72836361
VxDaNieLxV,Upside,299,17,49417025
Dagger007,Evil AssassinsGreed,299,43,23774667
Digaok,D I N O C O,298,91,79147569
Kididikyy,Rogue Natives,298,116,54475417
OutBreak47,LatinWarriors,298,98,39041621
GaoLover,Dires Bane,298,47,29521536
ASSASINPYKE,PlVAS,297,150,81472697
Scompa,PlVAS,297,68,81355333
Shikisekai2,Evil AssassinsGreed,297,116,78309954
laika,16:00,297,74,44099186
FacuAkD,Faction Army,296,94,19280786
DonKion,I SURGE I,295,39,85135931
XOLOTUBONASO,Upside,295,99,64598664
ParditoxD,DARKM1GHT,295,91,58042345
anyelxd0911,A N T A R E S,295,61,16066964
Slayahata,The Lonely Men,294,124,117229859
Mazef0x,16:00,294,138,88920522
Psychomp,Outlimits,294,135,70599563
Madmiless,Wanted PKS,294,144,65923486
Mitsuky447,ABU-DHABI,294,60,42732572
Contrio,Rias,294,81,12493105
JayyPVP,Sprint With Me,293,77,59416299
XTrektkx,Just Drop4,293,101,37801466
Noahsx,Upside,292,132,91755479
luisonthejewce,The Real Aggression,292,125,71084732
xsuunx,minoris pretii,292,113,52326639
JRSneakySanta07,Gankers LetaLes,292,140,35667686
Whoopsiie,Militant,291,133,48694840
FrederickLantern,N0T HUMAN,290,141,80445691
DEICID1A,DARKM1GHT,290,86,46361454
BrentHenson,Arcosanti,290,83,37852617
Wolphen,Commotion,289,70,70942206
