Battle ID,Kills,Fame
433423294,44,4940024
433424261,31,6945443
433426031,16,1950415
433426776,36,9531840
433426961,22,630750
433427119,39,8350318
433428951,12,1118864
433429716,40,4491850
433430762,21,2754945
433431667,4,406552
433432103,38,2320826
433432806,26,8969719
433433781,15,571598
433434066,8,298908
433435615,28,1521187
433435618,13,1160736
433435697,24,894791
433437408,16,1444149
433437796,13,1015607
433441144,21,1053229
433441263,16,2536701
433441901,13,1067046
433442004,6,421206
433443283,12,2421271
433443430,23,944613
433443732,7,311268
433444947,30,8649384
433444966,11,331331
433445473,11,3892376
433446371,49,2658687
433446568,7,2235770
433447059,17,2039553
433447321,20,2400371
433448488,73,28663774
433449136,12,4585376
433449285,38,22991122
433450375,21,1035505
433450720,8,7577651
433452065,3,2728504
433452135,47,21466771
433452254,20,1946698
433452296,19,2194406
433453132,16,32884152
433453289,37,12373552
433453293,133,82171952
433453526,12,1267852
433453664,18,2136080
433454185,56,22386420
433455459,17,2433981
433455508,85,45088348
433455521,27,4292880
433455642,17,2486062
433455838,12,6609370
433455969,6,1323160
433456126,7,2790894
433456215,14,3889223
433456226,21,6054510
433457247,22,5250893
433457521,8,1767047
433457623,46,21285369
433457979,19,11489183
433458049,164,81673463
433458223,39,13689222
433458228,11,577776
433459145,23,3995738
433459327,33,21134315
433459384,17,2148062
433459768,7,462327
433460648,7,968030
433460861,9,1013504
433461415,11,921744
433462463,27,8807079
433463332,21,909806
433463445,12,2662319
433463659,66,31466898
433463697,18,5833097
433463924,17,1217912
433464138,11,2077138
433464382,14,2095980
433464442,9,10027084
433464547,23,4416542
433464695,11,4252069
433464793,65,39570976
433464825,15,889758
433464963,38,18274581
433464977,63,41265018
433466062,9,2966894
433466357,14,442566
433466522,81,42773657
433466606,5,1954749
433466671,96,7117971
433466907,14,1341289
433467000,173,109042257
433467571,123,68884885
433467621,33,13205769
433467743,3,511000
433468874,29,10080520
433468971,19,6354918
433469044,16,1586349
433469766,4,491407
433469810,14,4390339
433469997,16,5026018
433470493,22,6645873
433472292,20,2018443
433472295,46,14907373
433472470,13,569542
433472651,8,1819214
433472846,20,4123262
433474141,320,201422357
433474371,9,536336
433474559,26,2729507
433475745,21,2208171
433476367,13,979542
433477394,17,2354658
433478844,30,2873598
433478993,19,1100640
433481071,24,4232537
433482237,131,27303106
433482844,3,616224
433482922,23,2680185
433485578,57,2851067
433488221,34,11545309
433490328,9,1234370
433491575,14,3535008
433491972,8,3308738
433492252,19,9108703
433493111,31,9902154
433494233,40,7781115
433494870,29,8919077
433495944,16,5328675
433498109,10,2318192
433498876,88,12731121
433499372,20,5862509
433500571,26,1812413
433513349,3,908145
433518063,6,285305
433518305,5,225488
433523992,5,873434
433553305,54,6565492
433553881,4,413220
433574465,26,10284459
433575796,6,1590606
433585987,6,1309687
433586197,11,4160048
433587613,55,14274217
433588570,16,3798225
433588691,4,1202092
433590205,159,141641507
433591358,7,1827527
433592619,9,2046271
433594757,13,4470881
433594844,16,11802832
433596899,32,21343498
433597476,12,2185828
433608400,33,2070800
433609936,17,2955454
433611798,16,5408486
433613266,3,397844
433613578,8,278256
433614780,26,5147477
433614830,12,3907562
433619230,11,476236
433620062,13,9310327
433621325,7,1875106
433622202,24,10653382
433635238,12,1770723
433636665,15,4084182
433639295,14,1472689
433647057,16,2049501
433652509,13,652293
433656700,8,660119
433657083,8,3692872
433658086,20,1917606
433658566,36,17236053
433659548,49,22638934
433661555,96,51487534
433661783,35,20706351
433662153,11,489648
433662339,9,289028
433663533,9,281433
433663678,14,6284458
433664444,15,4034018
433664542,11,1862642
433665983,12,5345123
433666014,9,183516
433666176,6,1492624
433666605,22,2367724
433667725,14,3656252
433668103,14,4154298
433668350,11,1291963
433668420,63,25449403
433668791,16,807102
