Battle ID,Kills,Fame
306644315,16,737900
306644730,3,1192661
306645068,28,639509
306645705,6,4253101
306646980,11,1425122
306649170,12,2962537
306649965,94,4041044
306650790,4,1089096
306652410,28,7384485
306655814,6,1656962
306656017,13,3054290
306656217,7,1449082
306656511,14,3026508
306657389,16,3504704
306659181,12,1127113
306659797,16,4838824
306662354,11,4071061
306662790,28,11670297
306662808,74,19535825
306663599,13,2862683
306663865,12,513467
306666375,25,1413833
306666416,18,6097602
306667868,99,44868805
306668074,5,426347
306669681,18,2006650
306669979,13,738167
306670056,7,3255901
306670177,11,961135
306670624,13,3961515
306671953,15,570320
306672096,25,12507505
306673480,12,1021881
306675489,19,2109038
306676158,7,3202311
306676516,13,408512
306677506,8,347904
306679423,22,6794570
306679987,21,2080112
306680779,10,1303184
306685337,18,907422
306685955,45,5723053
306688904,19,3708476
306690115,16,4170155
306693651,8,649498
306693947,11,2302010
306694027,11,1256237
306698716,12,540545
306700558,28,2761368
306701695,15,1109277
306704853,10,10177018
306705436,39,11224544
306707178,32,12234619
306709859,9,638100
306717647,7,493791
306719580,12,734398
306726409,7,348675
306797695,19,2368444
306798435,25,12656736
306801256,25,3400255
306811177,4,1583220
306815892,7,907880
306816589,29,7269581
306820538,14,6505141
306823144,10,3170471
306824138,10,1393849
306824985,32,10582403
306826653,21,1457269
306835608,16,3156658
306842259,13,510566
306843162,144,53652381
306843567,9,1010615
306844062,184,68100456
306844944,13,1044441
306846435,7,908707
306847357,27,1334983
306847870,15,1268148
306849335,3,176010
306854275,21,1336981
306859612,8,893949
306861124,4,532180
306861567,19,8999852
306862159,8,307163
306862685,87,33686928
306870572,43,1266463
306871353,97,10165962
306871390,8,1223048
306871420,30,1832863
306872000,7,177123
306875911,15,648059
306882632,6,1225764
306882782,15,3613013
306886098,10,2116681
306891982,14,933407
306895516,19,3849788
306895928,12,323358
306897173,70,22527930
306897310,15,5438469
306903000,5,371479
306903336,19,728686
306903585,24,10523028
306903806,57,14231774
306905933,42,492910
306907065,25,6845254
306907324,15,963722
306907368,5,93329
306908985,16,2169937
306911797,26,9480920
306911926,32,2806218
306912282,3,245500
306912563,16,798300
306912939,15,1554537
306913353,35,12093712
306916004,22,8665833
306917526,26,15593513
306917737,10,4434022
306918869,14,3010545
306921530,19,1672815
306921775,31,11911804
306923614,18,3925708
306924226,18,1057948
306926492,226,26453815
306926494,49,8375337
306927705,74,7019758
306928306,6,512392
306928853,14,1241167
306933712,10,288749
306948268,31,4069348
306948989,17,710897
306949373,31,4964061
306950168,20,1245814
306950669,29,1419853
306952322,23,5230744
306953665,15,415379
306955803,11,1714115
306956218,3,302624
306957557,74,9900122
306957908,16,1587669
306958188,6,762204
306958440,28,10683130
306960592,74,28585120
306960866,12,7266382
306963712,12,755476
306963739,12,1074453
306963788,12,2884948
306963946,30,4707903
306965387,3,320266
306967461,32,5717785
306967549,6,1763272
306967923,13,7983813
306968178,13,4711353
306968449,32,1096324
306971157,7,1790257
306971251,24,4202272
306971373,13,2927601
306971429,10,3743043
306971957,11,1936959
306974472,12,2987307
306974477,17,2942103
306975237,5,67786
306976065,14,4640844
306977212,13,275011
306977426,6,612238
306977881,5,1336932
306977901,18,7741458
306978211,17,2163671
306978255,10,960471
306978339,51,8208495
306979225,12,3861213
306979831,4,1835615
306981133,8,2934759
306981514,7,380586
306981903,19,7503643
306982329,8,2493815
306982778,29,9892731
306984026,10,916338
306986790,7,2984485
306987512,5,1205979
306987810,14,1972471
306988273,4,664915
306995518,5,281464
307001904,42,2876289
307003745,35,1376510
307008101,27,924646
307010679,11,254718
307011867,10,406919
