Player,Guild,Wins,Losses,Total,Winrate_%
SaraNetanyahu,EQMS,41,48,89,46.07
ZeWinx,Squirtle Squad,41,48,89,46.07
NoSexGoExp,Saggin,41,50,91,45.05
Kamuuw,Skoggangr,41,52,93,44.09
BlackTheFirst,Skoggangr,41,53,94,43.62
Cherkan,ANY FIGHT,41,53,94,43.62
Gooobka,Squirtle Squad,41,54,95,43.16
NotYourKiller,Pyramid Scheme,41,55,96,42.71
LenToshi,Pyramid Scheme,41,58,99,41.41
SaintLucifers,Scourge of GOD,41,58,99,41.41
Rexote,Pyramid Scheme,41,61,102,40.2
konopp,z o o t r o p o l i s,41,62,103,39.81
Silvestru,Skoggangr,41,68,109,37.61
Dycer,Clean Kill,41,96,137,29.93
Palbo22,Heralds of Valhalla,41,118,159,25.79
Nordy,Heralds of Valhalla,40,16,56,71.43
scroll,Papaoutai,40,16,56,71.43
BestArgonSS,Papaoutai,40,17,57,70.18
Setrus,Heralds of Valhalla,40,17,57,70.18
g1ga,Y O I N K,40,17,57,70.18
jujuhero,Cow field,40,18,58,68.97
asocq,Heralds of Valhalla,40,19,59,67.8
IICHUCKYII,S I X,40,20,60,66.67
PiBear,Road to Exile,40,21,61,65.57
joraeblomet,E H O T,40,21,61,65.57
Profaner,Unbound,40,22,62,64.52
TULIPANES,S I X,40,22,62,64.52
DimGeg,Heralds of Valhalla,40,23,63,63.49
Ghosttie,S I X,40,23,63,63.49
D1sok,E H O T,40,25,65,61.54
BUNAKMAN,Saggin,40,26,66,60.61
Davos,A K U M A,40,26,66,60.61
Fozzie,Cow field,40,26,66,60.61
Leshjke,Utopia,40,26,66,60.61
SuchyLeszek,Contingent,40,26,66,60.61
Menistrel,The Jackals,40,27,67,59.7
paspigeon,Critical,40,27,67,59.7
Kikori,Critical,40,28,68,58.82
Maar,Road to Exile,40,28,68,58.82
Wolfheart,Skoggangr,40,28,68,58.82
geregord,Papaoutai,40,28,68,58.82
Coucougnette,Critical,40,29,69,57.97
WipeoutVasusu,Panico,40,29,69,57.97
hinya,Syntax,40,29,69,57.97
Ayzel,Critical,40,30,70,57.14
Stermi,Panico,40,30,70,57.14
OverRatedTrash,Syntax,40,32,72,55.56
Bluez,Y O I N K,40,33,73,54.79
Kroski8,Expedition 60,40,33,73,54.79
PiriKita,Quinto Imperio,40,33,73,54.79
Grozdovaa,NIGIDI NAGO,40,34,74,54.05
Peps4,Simia,40,34,74,54.05
zanocrone,S I X,40,34,74,54.05
ARSUSHQA,Scourge of GOD,40,36,76,52.63
Thiodor,Woof Woof,40,39,79,50.63
alrights,Ridniy Kray,40,39,79,50.63
Renektoy62,ANY FIGHT,40,40,80,50.0
Tekup,Pipootam,40,42,82,48.78
WOLPERTINGERHERO,A K U M A,40,42,82,48.78
zigk,Skoggangr,40,42,82,48.78
Aeliin,Squirtle Squad,40,43,83,48.19
C0RC,Woof Woof,40,43,83,48.19
Esdeass,Squirtle Squad,40,44,84,47.62
Tox1,KillJoys,40,44,84,47.62
DrAgOnAsHuK,Woof Woof,40,48,88,45.45
Pumpajjj,Saggin,40,49,89,44.94
ISXOD,Bandits,40,50,90,44.44
Attooo,Scourge of GOD,40,52,92,43.48
Strangerman,Woof Woof,40,52,92,43.48
Agri889,T R I D E N T,40,56,96,41.67
Arcadiuus,Squirtle Squad,40,57,97,41.24
Cowcancry,Purity,40,59,99,40.4
Dorotaaa,EQMS,40,68,108,37.04
neverlosemtmind,Lemon Girls,40,72,112,35.71
DemonEnjoyer,Pyramid Scheme,40,79,119,33.61
MOooOG,Skoggangr,40,88,128,31.25
JOMA,Woof Woof,40,102,142,28.17
Lovesomemama,Papaoutai,39,14,53,73.58
fengxingzhe,Heralds of Valhalla,39,14,53,73.58
Gaffes,Heralds of Valhalla,39,15,54,72.22
via,Papaoutai,39,16,55,70.91
Mibano,Contingent,39,18,57,68.42
Tolobes,Burzyny,39,18,57,68.42
Isally,Heralds of Valhalla,39,19,58,67.24
Vissper,Purity,39,20,59,66.1
Im2D,Papaoutai,39,21,60,65.0
aitorito,S I X,39,23,62,62.9
Absolemy,Heralds of Valhalla,39,24,63,61.9
Vozduh666,E H O T,39,24,63,61.9
AinzSama,Contingent,39,25,64,60.94
Chassette,Pipootam,39,26,65,60.0
PaayPie,Purity,39,27,66,59.09
TroLLiG,Syntax,39,27,66,59.09
Akameuhhhh,ANY FIGHT,39,30,69,56.52
Ikiiii,A K U M A,39,30,69,56.52
AigleChevelu45,0N A FAIM,39,32,71,54.93
Ganebaz,NIGIDI NAGO,39,32,71,54.93
KDBDG7,0N A FAIM,39,33,72,54.17
BOBAMAERRO,Purity,39,34,73,53.42
Ribero,S I X,39,34,73,53.42
Hustek,Contingent,39,35,74,52.7
Integrity,Scourge of GOD,39,35,74,52.7
MoundirL9player,Pipootam,39,35,74,52.7
TettoTet,Saggin,39,35,74,52.7
daichuo,Saggin,39,35,74,52.7
twnxx,Scourge of GOD,39,35,74,52.7
ism4,Scourge of GOD,39,36,75,52.0
"4,20E+02",Pyramid Scheme,39,37,76,51.32
Enolate,0N A FAIM,39,38,77,50.65
Hexotik,Instinct,39,38,77,50.65
BoitesMenya,The Jackals,39,41,80,48.75
ZerKje,ANY FIGHT,39,41,80,48.75
Vulthaz,Woof Woof,39,42,81,48.15
Yarinek,Tous Ensemble,39,42,81,48.15
PomnishYlubky,Right Side,39,43,82,47.56
rappppp,Skoggangr,39,43,82,47.56
Pandemia02082024,Ridniy Kray,39,44,83,46.99
winterrivera,Y O I N K,39,45,84,46.43
oguz,Y O I N K,39,46,85,45.88
dargon976,Woof Woof,39,47,86,45.35
Alvyn,Pyramid Scheme,39,48,87,44.83
PrngoPazdan,Tous Ensemble,39,48,87,44.83
SinCara,Woof Woof,39,48,87,44.83
fnkJulli,Woof Woof,39,52,91,42.86
MrSlotgun,Woof Woof,39,57,96,40.62
Sladest,Squirtle Squad,39,60,99,39.39
LuckyShit,Bandits,39,64,103,37.86
BATU,BOMBERMAN,39,66,105,37.14
Siegfried69,EQMS,39,67,106,36.79
Veilwalker,EQMS,39,69,108,36.11
EatMe1,XXX,39,75,114,34.21
BDSMterentiPRIME,Lemon Girls,39,82,121,32.23
LadyChucky,EQMS,39,217,256,15.23
L1nTiK,Heralds of Valhalla,38,10,48,79.17
MizGula,Heralds of Valhalla,38,13,51,74.51
Eryce219,Y O I N K,38,15,53,71.7
bochic,Papaoutai,38,16,54,70.37
HazeTheSurfer,S I X,38,18,56,67.86
Armifiya,Heralds of Valhalla,38,19,57,66.67
Timmoe,Road to Exile,38,20,58,65.52
LlRu4,Heralds of Valhalla,38,22,60,63.33
ohmybad,Contingent,38,23,61,62.3
EvilFluff,E H O T,38,24,62,61.29
Ertug,Y O I N K,38,25,63,60.32
Sherwood,Scourge of GOD,38,26,64,59.38
Murutha,Skoggangr,38,27,65,58.46
Glurbik,ANY FIGHT,38,28,66,57.58
Vladozz,Savants,38,28,66,57.58
ModeMaryDay,Purity,38,29,67,56.72
eires44,Critical,38,29,67,56.72
Grur,KillJoys,38,30,68,55.88
drughall,E H O T,38,30,68,55.88
xF0under,Purity,38,31,69,55.07
Davbil,Pyramid Scheme,38,34,72,52.78
chripochek,Purity,38,34,72,52.78
Xenatra,Road to Exile,38,35,73,52.05
Zutobass,Syntax,38,36,74,51.35
VirgilNecazul,SHIV,38,37,75,50.67
okipro,A K U M A,38,37,75,50.67
MBAPPEX,Squirtle Squad,38,38,76,50.0
Phothonx,Pipootam,38,39,77,49.35
Yule,Syntax,38,44,82,46.34
BunnyHoop,S A N I T Y,38,45,83,45.78
KKIILLBBOOTT,KillJoys,38,45,83,45.78
Wachu,Heralds of Valhalla,38,46,84,45.24
LaPatateMagiq,Woof Woof,38,47,85,44.71
Darkqxq,Utopia,38,48,86,44.19
Mambavole,Moravian Eagles,38,51,89,42.7
NEASSA,S I X,38,51,89,42.7
kazpe,Pyramid Scheme,38,53,91,41.76
CoOnTuRobi,Polska Gildia,38,55,93,40.86
Deskra,SHIV,38,55,93,40.86
Duh0609,T R I D E N T,38,61,99,38.38
ExziST666,Squirtle Squad,38,69,107,35.51
Kathaa,Clean Kill,38,71,109,34.86
KOKYACHE32,Squirtle Squad,38,72,110,34.55
Panduki,Cow field,38,73,111,34.23
yizua,Heralds of Valhalla,37,12,49,75.51
CptMarshl,Y O I N K,37,16,53,69.81
demon21,Contingent,37,18,55,67.27
evlarus,Heralds of Valhalla,37,18,55,67.27
Absolutle,Utopia,37,19,56,66.07
Marshmall0w21,Y O I N K,37,19,56,66.07
Avenlion,Burzyny,37,21,58,63.79
KRIKRAK777,Heralds of Valhalla,37,22,59,62.71
OnePunchMan,Papaoutai,37,22,59,62.71
Maboroshi04,S I X,37,23,60,61.67
SugarMommy,Heralds of Valhalla,37,23,60,61.67
WarSouls,Papaoutai,37,23,60,61.67
Danirama714,S I X,37,24,61,60.66
LaNij,Critical,37,24,61,60.66
Potato1485,Panico,37,24,61,60.66
SourceDeau,0N A FAIM,37,24,61,60.66
Famach,Savants,37,25,62,59.68
Klippen,Unbound,37,26,63,58.73
Mitirs,Quinto Imperio,37,26,63,58.73
ReSk1LL,Woof Woof,37,26,63,58.73
ZosiaSawicka,Burzyny,37,26,63,58.73
o0Mako0o,Contingent,37,26,63,58.73
Sennicc,Heralds of Valhalla,37,27,64,57.81
kezz9284,Woof Woof,37,29,66,56.06
XapKiB,Ridniy Kray,37,30,67,55.22
pivozawr,KillJoys,37,31,68,54.41
rawRRRs,Heralds of Valhalla,37,31,68,54.41
pikAz0r,Heralds of Valhalla,37,32,69,53.62
AIIMight,Skoggangr,37,33,70,52.86
BlackBishopp,Squirtle Squad,37,33,70,52.86
LifeEnjoyerr,Unbound,37,34,71,52.11
STIPA,KillJoys,37,34,71,52.11
CrueL312,Scourge of GOD,37,35,72,51.39
Makki,Woof Woof,37,35,72,51.39
bottank,Utopia,37,35,72,51.39
Graelish,Saggin,37,37,74,50.0
LordOctoren,Simia,37,37,74,50.0
theblackk0,Saggin,37,37,74,50.0
nash2k,Skoggangr,37,38,75,49.33
1aes1,NIGIDI NAGO,37,39,76,48.68
Dylixx,Skoggangr,37,39,76,48.68
BPKJ,z o o t r o p o l i s,37,41,78,47.44
GOONYAHTA,Right Side,37,41,78,47.44
GULsAUL,Woof Woof,37,43,80,46.25
SPERMEZEU,SHIV,37,43,80,46.25
EnSukas,Expedition 60,37,45,82,45.12
Wellignton,Woof Woof,37,45,82,45.12
KimDo,Bandits,37,46,83,44.58
B1nti,Squirtle Squad,37,49,86,43.02
Hypex771,Woof Woof,37,49,86,43.02
darklord911,EQMS,37,49,86,43.02
tralalilotralala,Pipootam,37,59,96,38.54
zabyyy,Pyramid Scheme,37,59,96,38.54
Rapidz,EQMS,37,68,105,35.24
Morgiana,EQMS,37,72,109,33.94
Boyaswe,Woof Woof,37,83,120,30.83
Radahnn,Clean Kill,37,103,140,26.43
YunQian,Heralds of Valhalla,36,10,46,78.26
DanseMacabre,Burzyny,36,13,49,73.47
Daptap,S I X,36,13,49,73.47
Ricardooo,Heralds of Valhalla,36,13,49,73.47
Kamiguii,Heralds of Valhalla,36,15,51,70.59
AbobusEXE,Papaoutai,36,18,54,66.67
KanonoTv,Heralds of Valhalla,36,19,55,65.45
Sibboooo,Contingent,36,19,55,65.45
SkySentinel,S I X,36,22,58,62.07
nieto14,S I X,36,22,58,62.07
Ciao,Contingent,36,23,59,61.02
peskito22,S I X,36,23,59,61.02
Bugs,Critical,36,24,60,60.0
PineappleU,Skoggangr,36,24,60,60.0
VladCzi,Purity,36,24,60,60.0
Walkingsim,Road to Exile,36,24,60,60.0
1wo0Do,Heralds of Valhalla,36,25,61,59.02
Alcatraz,Ridniy Kray,36,25,61,59.02
Kamanyata,Cow field,36,27,63,57.14
N1vLem,Road to Exile,36,27,63,57.14
Soona384,Contingent,36,27,63,57.14
Yhoz,Critical,36,27,63,57.14
Klauuss,Contingent,36,28,64,56.25
INWF,Scourge of GOD,36,29,65,55.38
Shai2,Heralds of Valhalla,36,29,65,55.38
CaoNiMaDeBiaoZi,Saggin,36,30,66,54.55
Quebahombre,Pyramid Scheme,36,30,66,54.55
svcozzy,Woof Woof,36,32,68,52.94
tilazim,Woof Woof,36,33,69,52.17
ApeZart,NIGIDI NAGO,36,34,70,51.43
YozgatThePower,Scourge of GOD,36,35,71,50.7
benderzbs,Heralds of Valhalla,36,35,71,50.7
FellOmen,Skoggangr,36,36,72,50.0
Tuta1000,Critical,36,36,72,50.0
CoIibri,ANY FIGHT,36,37,73,49.32
NekoMiao,Panico,36,37,73,49.32
YourBuddy,Skoggangr,36,37,73,49.32
sprosnyshadow,Black Legion,36,37,73,49.32
LuciaVT,Y O I N K,36,38,74,48.65
SK23,Saggin,36,38,74,48.65
ZhaoSempai,ANY FIGHT,36,38,74,48.65
Guelta,Pipootam,36,39,75,48.0
WolfyErPazzo,Woof Woof,36,39,75,48.0
Zouzetta,Woof Woof,36,40,76,47.37
Orochimaru55,Skoggangr,36,41,77,46.75
Stikku,SHIV,36,41,77,46.75
TedTrrris,S A N I T Y,36,41,77,46.75
Poupilse,ANY FIGHT,36,42,78,46.15
BILLYYBOY,SOCIEDADE,36,43,79,45.57
BlazeStealer,XXX,36,43,79,45.57
Pafergras,Expedition 60,36,43,79,45.57
GreeDyOchoPinDre,Woof Woof,36,44,80,45.0
Nemesizz,Woof Woof,36,44,80,45.0
SnakeLC,z o o t r o p o l i s,36,44,80,45.0
TheNoOne,Woof Woof,36,44,80,45.0
Wobalmir,EQMS,36,45,81,44.44
xTime4Revenge,T R I D E N T,36,48,84,42.86
Takhisiss,S I X,36,50,86,41.86
Woolfinn,Woof Woof,36,52,88,40.91
Laynlin,DO NUT,36,53,89,40.45
Mistros,HeadButt,36,62,98,36.73
mizalit,Squirtle Squad,36,63,99,36.36
Za3im,Skoggangr,36,64,100,36.0
f404,Clean Kill,36,65,101,35.64
SzewcBezButow,Black Legion,36,66,102,35.29
Pannocchione,Clean Kill,36,68,104,34.62
DROXYee,BOMBERMAN,36,73,109,33.03
Mamaliga,SHIV,36,93,129,27.91
Loki351,Heralds of Valhalla,35,14,49,71.43
OverCatr,Papaoutai,35,14,49,71.43
RolloR,Heralds of Valhalla,35,14,49,71.43
KIHaveNoDream,Y O I N K,35,15,50,70.0
GrandCoeur,Critical,35,18,53,66.04
KRYOTL,Papaoutai,35,18,53,66.04
Bappit,Y O I N K,35,19,54,64.81
MythicKilla,Road to Exile,35,20,55,63.64
PLNikt2137,Burzyny,35,20,55,63.64
Jibi,S I X,35,21,56,62.5
Lutarick,Ridniy Kray,35,21,56,62.5
Lissae,Critical,35,22,57,61.4
Flascorp,Expedition 60,35,23,58,60.34
F1REK,Heralds of Valhalla,35,24,59,59.32
Mulek,Saggin,35,24,59,59.32
QbaV2,Contingent,35,24,59,59.32
Renlys,Critical,35,24,59,59.32
AgnesTachyon,Instinct,35,25,60,58.33
Adry,S I X,35,26,61,57.38
Bescad,Purity,35,26,61,57.38
Kaneki0Ken,Heralds of Valhalla,35,26,61,57.38
Romiracleee,E H O T,35,26,61,57.38
Gigachad,Road to Exile,35,27,62,56.45
Sasso505,Panico,35,27,62,56.45
bkb,KillJoys,35,27,62,56.45
Coldtouch,Saggin,35,28,63,55.56
chamourai,Critical,35,28,63,55.56
Dewxo,Heralds of Valhalla,35,29,64,54.69
Arazkin,Road to Exile,35,30,65,53.85
HugoSztos,Heralds of Valhalla,35,30,65,53.85
KSMFoly,Scourge of GOD,35,30,65,53.85
Fallcelery,KillJoys,35,31,66,53.03
Toxa322,KillJoys,35,31,66,53.03
DuxEquinox,Quinto Imperio,35,32,67,52.24
Belmonmad,S I X,35,33,68,51.47
Brokencat,E H O T,35,33,68,51.47
Zerod,Ridniy Kray,35,33,68,51.47
Magnetick,Unbound,35,34,69,50.72
MatynyEs,Heralds of Valhalla,35,34,69,50.72
LilJonathan,Woof Woof,35,35,70,50.0
Maionis,Expedition 60,35,35,70,50.0
HerkkuPylly,Contingent,35,36,71,49.3
Miodekk,Tous Ensemble,35,38,73,47.95
AyrtonSenna,Woof Woof,35,39,74,47.3
HACMEPTb,Right Side,35,41,76,46.05
Terremoto,S I X,35,41,76,46.05
Tirana,Skoggangr,35,41,76,46.05
Aliorie,0N A FAIM,35,42,77,45.45
Handsome,Ridniy Kray,35,43,78,44.87
Tamma,cocorrico,35,43,78,44.87
WOLQU,Squirtle Squad,35,47,82,42.68
SmagroomPT,Contingent,35,48,83,42.17
Exorc1st,Inquisitors,35,49,84,41.67
JonDrag,Skoggangr,35,49,84,41.67
DrostFildo,Inquisitors,35,50,85,41.18
Nikitozzzzik,Pyramid Scheme,35,51,86,40.7
hatepainsad,Polska Gildia,35,54,89,39.33
Kostezy,Purity,35,56,91,38.46
MrLeGriSs,Skoggangr,35,62,97,36.08
Nordico,Squirtle Squad,35,64,99,35.35
Claritia,Clean Kill,35,86,121,28.93
Bobor,Heralds of Valhalla,34,11,45,75.56
FDK,Heralds of Valhalla,34,12,46,73.91
WarEnjoyer,Y O I N K,34,12,46,73.91
Aspire,Heralds of Valhalla,34,13,47,72.34
xiaoxuedu,Heralds of Valhalla,34,13,47,72.34
Elnya,Y O I N K,34,15,49,69.39
Lastroj,Critical,34,16,50,68.0
blacksmith52,Papaoutai,34,16,50,68.0
joeshadz,Contingent,34,16,50,68.0
Aebys,Contingent,34,17,51,66.67
Jocker24,S I X,34,18,52,65.38
joe12138,Heralds of Valhalla,34,18,52,65.38
GinDzo,Papaoutai,34,19,53,64.15
xPabloEsGaenial,Burzyny,34,19,53,64.15
7Goblin,ROCK STAR,34,20,54,62.96
Bekni,Critical,34,20,54,62.96
HoIIIi,Purity,34,20,54,62.96
PuzzyWuzzy,Heralds of Valhalla,34,20,54,62.96
hektar,Burzyny,34,21,55,61.82
Eragon,Syntax,34,22,56,60.71
KatrinBrouse,S I X,34,22,56,60.71
Wenec,Contingent,34,22,56,60.71
Bkvi,Unbound,34,23,57,59.65
Garpy,NIGIDI NAGO,34,23,57,59.65
Jujufromlondon,Instinct,34,23,57,59.65
Kaxe,Quinto Imperio,34,23,57,59.65
KyokaSettaa,Saggin,34,23,57,59.65
MIFAL1US,Savants,34,23,57,59.65
MuErTeSeCa,S I X,34,23,57,59.65
alemar,Purity,34,23,57,59.65
Alleksandra,Heralds of Valhalla,34,24,58,58.62
Hawkzzzz,Contingent,34,24,58,58.62
StoneHearTt,Scourge of GOD,34,24,58,58.62
Vimako,Heralds of Valhalla,34,25,59,57.63
mikvs,Pyramid Scheme,34,26,60,56.67
OhSenpai,The Jackals,34,28,62,54.84
Zynex,Unbound,34,28,62,54.84
vrotberun4ik,S A N I T Y,34,28,62,54.84
MaoMao,Right Side,34,29,63,53.97
RuBy03,Panico,34,29,63,53.97
Sorryforlost,Skoggangr,34,29,63,53.97
Fanifox,Squirtle Squad,34,31,65,52.31
Chujavec,Moravian Eagles,34,32,66,51.52
Fredalistos,Critical,34,32,66,51.52
dracaris01,Utopia,34,32,66,51.52
Radiiance,NIGIDI NAGO,34,33,67,50.75
XianChenZhou,Skoggangr,34,33,67,50.75
mareklowcajajek,Black Legion,34,34,68,50.0
4ernij,Skoggangr,34,35,69,49.28
Father,Woof Woof,34,35,69,49.28
FurrySlayerZ,Right Side,34,35,69,49.28
LordKallig,The Jackals,34,35,69,49.28
Fladimir,ANY FIGHT,34,36,70,48.57
QrLink,Y O I N K,34,37,71,47.89
Riven1,Saggin,34,37,71,47.89
DrunkenBard,Road to Exile,34,38,72,47.22
RudyAkaSuchy,Polska Gildia,34,38,72,47.22
Yseraj,s t e p b a c k,34,38,72,47.22
Lordosos,Squirtle Squad,34,39,73,46.58
Azh,Pyramid Scheme,34,40,74,45.95
FiiRe0,Skoggangr,34,40,74,45.95
Jahlove,Utopia,34,40,74,45.95
metemoti,Skoggangr,34,40,74,45.95
0nl,Utopia,34,41,75,45.33
ZauberinSofia,Saggin,34,41,75,45.33
AkianQ,Black Legion,34,42,76,44.74
Shad1997,Pyramid Scheme,34,42,76,44.74
jaks0n322,Lemon Girls,34,42,76,44.74
HealsForKisses,SHIV,34,45,79,43.04
Plous3R,Polska Gildia,34,51,85,40.0
GAAAAAAAAAAAA,XXX,34,56,90,37.78
L3K3,Full Push,34,56,90,37.78
SmuGis,LDK-ORDINAS,34,56,90,37.78
Voltario,DO NUT,34,65,99,34.34
tortilla,HeadButt,34,67,101,33.66
Malicious,EQMS,34,71,105,32.38
lekss3,Scourge of GOD,34,93,127,26.77
ConradTheGreat,EQMS,34,133,167,20.36
JonathanParker,Heralds of Valhalla,33,12,45,73.33
MaximusRUSss,Heralds of Valhalla,33,12,45,73.33
xczees,Burzyny,33,13,46,71.74
OppoTiger,Heralds of Valhalla,33,14,47,70.21
Enerzzy,Papaoutai,33,19,52,63.46
JuniorNukenin,Y O I N K,33,19,52,63.46
Searind,Purity,33,19,52,63.46
fullside,Syntax,33,20,53,62.26
Ortuz,Heralds of Valhalla,33,21,54,61.11
Erdo,NIGIDI NAGO,33,23,56,58.93
JiberJaber,Heralds of Valhalla,33,23,56,58.93
LeTankDiscret,Critical,33,23,56,58.93
LupoCheUlula,Saggin,33,23,56,58.93
SHAONPESAO,Contingent,33,23,56,58.93
Flotox,Contingent,33,24,57,57.89
KingCrazy,Y O I N K,33,24,57,57.89
CrocoBro,Critical,33,25,58,56.9
joytek,Saggin,33,25,58,56.9
iiO,Purity,33,26,59,55.93
GrapeVit,E H O T,33,27,60,55.0
TiborSK,Pyramid Scheme,33,28,61,54.1
krowgoold,Savants,33,28,61,54.1
Esccon,NIGIDI NAGO,33,29,62,53.23
PisseDansTaMain,Y O I N K,33,29,62,53.23
Crocker,Skoggangr,33,30,63,52.38
Gun,Critical,33,31,64,51.56
Kaverto,KillJoys,33,31,64,51.56
Kiina,Road to Exile,33,31,64,51.56
FankiZbyszka,Polska Gildia,33,33,66,50.0
Pouille,Instinct,33,33,66,50.0
brutuslebeua,ANY FIGHT,33,33,66,50.0
TommyDrillfinger,Heralds of Valhalla,33,34,67,49.25
YourAnusus,Ridniy Kray,33,34,67,49.25
skyfish,Road to Exile,33,35,68,48.53
kaswacat,Pyramid Scheme,33,36,69,47.83
Worth1,Woof Woof,33,37,70,47.14
Winterblatt,Skoggangr,33,38,71,46.48
Stiler,Utopia,33,40,73,45.21
cocogr,0N A FAIM,33,40,73,45.21
lCamPet007,s t e p b a c k,33,40,73,45.21
Dance4u,EQMS,33,41,74,44.59
Tairee,Woof Woof,33,41,74,44.59
MaDOrange,Woof Woof,33,42,75,44.0
Meldis,KillJoys,33,43,76,43.42
wzopuza20,Pyramid Scheme,33,43,76,43.42
beautytrails,Savants,33,44,77,42.86
Gemibatirann,s t e p b a c k,33,45,78,42.31
michigunlp,T R I D E N T,33,45,78,42.31
LOREdeLORE,Inquisitors,33,48,81,40.74
Kaaya,Squirtle Squad,33,49,82,40.24
Kypran,s t e p b a c k,33,49,82,40.24
Analnywlam,BOMBERMAN,33,50,83,39.76
Emo,Gone For Milk,33,50,83,39.76
Grabz,Gone For Milk,33,50,83,39.76
Placki123,Polska Gildia,33,50,83,39.76
zxcshanghai,XXX,33,50,83,39.76
3Phos,Skoggangr,33,51,84,39.29
Ikarus,Pyramid Scheme,33,52,85,38.82
neit1t,XXX,33,54,87,37.93
AltF4wr,EQMS,33,55,88,37.5
Zenith7,s t e p b a c k,33,58,91,36.26
Tchenirou,Cow field,33,63,96,34.38
Noro,Pyramid Scheme,33,65,98,33.67
Leodeox,Ascension,33,67,100,33.0
Serdefen,Lemon Girls,33,68,101,32.67
crow2076,Vongola-Family,33,69,102,32.35
lSorakal,Clean Kill,33,73,106,31.13
zackzaka,Vongola-Family,33,89,122,27.05
Averty,Heralds of Valhalla,32,11,43,74.42
KtotoGG,Heralds of Valhalla,32,12,44,72.73
Bombaj,Burzyny,32,14,46,69.57
Cwelina13,Heralds of Valhalla,32,14,46,69.57
BesheniyGold,S I X,32,15,47,68.09
BigusPanKozelka,Contingent,32,16,48,66.67
amNOTdrunk,Papaoutai,32,16,48,66.67
EnotLive,Utopia,32,17,49,65.31
Nyaka,Heralds of Valhalla,32,18,50,64.0
AntiDeada,Papaoutai,32,19,51,62.75
NobleSaladin,Contingent,32,19,51,62.75
Sky,Heralds of Valhalla,32,19,51,62.75
11rize11,Papaoutai,32,20,52,61.54
Adik,Y O I N K,32,20,52,61.54
AngryBird,Purity,32,20,52,61.54
Kerramy,S I X,32,20,52,61.54
Wilifrisquis,Critical,32,20,52,61.54
iustusbumm,Syntax,32,20,52,61.54
Dumbbelldore,Road to Exile,32,21,53,60.38
Epsies,Contingent,32,22,54,59.26
Eren57,Y O I N K,32,22,54,59.26
akamonstA,Saggin,32,22,54,59.26
Detenish,E H O T,32,23,55,58.18
DieWithMe,Purity,32,23,55,58.18
MISHMISHBLACK,Scourge of GOD,32,23,55,58.18
50na50,Heralds of Valhalla,32,24,56,57.14
Balcho,A K U M A,32,24,56,57.14
Strekkyuuu,Panico,32,24,56,57.14
Miita,Pipootam,32,25,57,56.14
Vnisa,Pyramid Scheme,32,25,57,56.14
Drakthaar,Syntax,32,26,58,55.17
KreskoGOD,Heralds of Valhalla,32,26,58,55.17
Jojopello,B A N G,32,27,59,54.24
KazunaSan,Instinct,32,27,59,54.24
feelalive,Bandits,32,27,59,54.24
Dune,Woof Woof,32,28,60,53.33
TP77,Quinto Imperio,32,28,60,53.33
Monzu,Unbound,32,29,61,52.46
Kyura,NIGIDI NAGO,32,30,62,51.61
RonelMia,Pyramid Scheme,32,30,62,51.61
StrawHatx,Skoggangr,32,30,62,51.61
m0r0k1,Ridniy Kray,32,30,62,51.61
Jadug,Utopia,32,31,63,50.79
Limorrrrre,Panico,32,31,63,50.79
MEDOED,Inquisitors,32,31,63,50.79
SignalSavvy,Papaoutai,32,31,63,50.79
SimkaMZK142,Grey Knights,32,32,64,50.0
Simul,Right Side,32,32,64,50.0
Witold22,Polska Gildia,32,32,64,50.0
ireallymissher,Savants,32,33,65,49.23
ASIA,Ridniy Kray,32,34,66,48.48
GaZzzManOff,Woof Woof,32,34,66,48.48
Mizeeex,Pipootam,32,34,66,48.48
Krustycrab,Pyramid Scheme,32,35,67,47.76
Bullet,Woof Woof,32,36,68,47.06
Returnplo,Squirtle Squad,32,36,68,47.06
Kingtv1232,Woof Woof,32,37,69,46.38
Malheiro,SOCIEDADE,32,37,69,46.38
varady,Tous Ensemble,32,37,69,46.38
leggenda249,Squirtle Squad,32,38,70,45.71
Emrehan8,Saggin,32,39,71,45.07
Larchet,Woof Woof,32,39,71,45.07
MartimLopes,SOCIEDADE,32,39,71,45.07
Tarisland,Woof Woof,32,39,71,45.07
Armageddon1245,KillJoys,32,40,72,44.44
GeneralBanned,Unbound,32,40,72,44.44
Hitzra,Saggin,32,40,72,44.44
Laskolnyk,Tous Ensemble,32,40,72,44.44
Montik,Ridniy Kray,32,40,72,44.44
sssmag1k,Pyramid Scheme,32,40,72,44.44
All62320,Woof Woof,32,42,74,43.24
Hawz,Scourge of GOD,32,42,74,43.24
majtynaczolo,HeadButt,32,42,74,43.24
XaltoR,Woof Woof,32,45,77,41.56
LADV,Polska Gildia,32,46,78,41.03
Vilsho,Tous Ensemble,32,47,79,40.51
BasedFren,Road to Exile,32,48,80,40.0
miniyoye,Squirtle Squad,32,49,81,39.51
peppewatafa,Pyramid Scheme,32,49,81,39.51
MystProd,SOCIEDADE,32,50,82,39.02
Sinaayy,Skoggangr,32,53,85,37.65
newbys,E H O T,32,53,85,37.65
Kutay,Bohem,32,55,87,36.78
XxEierkratzerxX,BOMBERMAN,32,55,87,36.78
niyja,s t e p b a c k,32,57,89,35.96
PaladynStaszek,Jungle Outlaws,32,59,91,35.16
